,County,Population_Estimate,Population_Male,Population_Female,MEDIAN_AGE_TOT,Age017_Per_Pop_Est,Age1844_Per_Pop_Est,Age4554_Per_Pop_Est,Age_5564_Per_Pop_Est,Age_65_plus_Per_Pop_Est,Pop_Female_Ratio,Pop_Male_Ratio,State,Confirmed,Deaths,Active,Incidence_Rate,Lethality_Rate,FIPS,Public_Health_Region,Health_Service_Region,Metro_Area_Metro,Metro_Area_Non-Metro,NCHS_Urban_Rural_Classification_2013_Large Central Metro,NCHS_Urban_Rural_Classification_2013_Large Fringe Metro,NCHS_Urban_Rural_Classification_2013_Medium Metro,NCHS_Urban_Rural_Classification_2013_Micropolitan,NCHS_Urban_Rural_Classification_2013_Non-core,NCHS_Urban_Rural_Classification_2013_Small Metro,White,Black,American_Indian_Alaskan_Native,Asian,Native_Hawaiian_Other_Pacific_Islander,Two_Or_More_Races,White_Pop_Ratio,Black_Pop_Ratio,American_Indian_Alaskan_Native_Pop_Ratio,Asian_Pop_Ratio,Native_Hawaiian_Other_Pacific_Islander_Pop_Ratio,Two_Or_More_Races_Pop_Ratio,Social_Distancing_Score_B-,Social_Distancing_Score_C,Social_Distancing_Score_C-,Social_Distancing_Score_D,Social_Distancing_Score_D+,Social_Distancing_Score_D-,Social_Distancing_Score_F,Per_Capita_Income,Median_Household_Income,Percent_Population_Poverty,Percentage_High_School_Graduate_Or_Higher,Percentage_Bachelors_Degree_Or_Higher,Unemployment_Rate_Percentage,Land_Area,Percent_Urban,Percent_Rural,Trauma_Area_Letter,Service_Area_RAC,Trauma_Service_Area_Population_Estimate,Total_Staffed_Hospital_Beds,Available_Hospital_Beds,Available_ICU_Beds,Available_Ventilators,Total_Staffed_Hospital_Beds_Ratio,Available_Hospital_Beds_Ratio,Available_ICU_Beds_Ratio,Available_Ventilators_Ratio,Medicaid_Caseload,Nursing_Homes_With_Cases_In_HSR,Assisted_Living_Facilities_With_Cases_In_HSR,# Uninsured,Medicaid_Caseload_Ratio,Confirmed_Per_Capita,Deaths_Per_Capita,Population_Density
122,Jefferson,251565,128629,122936,36.5,0.24061773299147338,0.36797249219883527,0.11624828573132193,0.12571701150796016,0.14944447757040924,0.48868483294575954,0.5113151670542404,Texas,4880.0,57.0,4823.0,1939.8564983205133,1.168032786885246,48245.0,5.0,6/5S,1,0,0,0,1,0,0,0,148550,85807,2635,9923,237,4413,0.590503448412935,0.34109275932661537,0.010474430067775724,0.03944507383777553,0.0009421024387335281,0.01754218591616481,0,0,0,0,0,0,1,44065,48121,18.7,83.3,18.8,7.3,876.8,91.6,8.4,R,East_Texas_Gulf_Coast_RAC_R,1309237,1663,223,4,139,0.0012702054708200272,0.0001703282140666663,3.0552146020926694e-06,0.00010616870742272026,42057.0,186.0,147.0,41367,0.16718144415956115,0.019398564983205135,0.00022658159918907637,286.9126368613139
123,Jim Hogg,5200,2666,2534,34.4,0.3055769230769231,0.3192307692307692,0.09961538461538462,0.10442307692307692,0.17115384615384616,0.48730769230769233,0.5126923076923077,Texas,46.0,0.0,46.0,884.6153846153846,0.0,48247.0,11.0,11,0,1,0,0,0,0,1,0,5050,41,36,29,2,42,0.9711538461538461,0.007884615384615384,0.006923076923076923,0.0055769230769230765,0.0003846153846153846,0.008076923076923077,0,1,0,0,0,0,0,30696,36176,25.2,74.9,11.1,7.2,1136.2,82.6,17.4,T,Seven_Flags_RAC_T,295669,890,147,0,94,0.003010122806246174,0.0004971775870990871,0.0,0.0003179230829068993,1370.0,,,807,0.26346153846153847,0.008846153846153846,0.0,4.576659038901601
124,Jim Wells,40482,20086,20396,35.4,0.27340546415690925,0.34464700360654116,0.11081468306901833,0.11407539153203893,0.1570574576354923,0.503828862210365,0.4961711377896349,Texas,507.0,0.0,507.0,1252.4084778420038,0.0,48249.0,11.0,11,0,1,0,0,0,1,0,0,39003,433,409,241,29,367,0.9634652438120647,0.010696111852181216,0.010103255767995652,0.0059532631786967044,0.0007163677683908897,0.009065757620670915,0,0,0,1,0,0,0,40570,41919,21.2,73.4,10.7,7.5,865.2,59.91,40.09,U,Coastal_Bend_RAC_U,630897,2350,1071,148,167,0.0037248552457849696,0.001697582965206682,0.00023458662824518106,0.00026470247916854893,9299.0,,,6936,0.22970703028506498,0.012524084778420038,0.0,46.78918169209431
125,Johnson,175817,87897,87920,36.8,0.2593321464932288,0.34634876035878215,0.1272402554929273,0.12402668683915662,0.14305215081590517,0.5000654089195016,0.4999345910804985,Texas,1234.0,7.0,1227.0,701.8661449120392,0.5672609400324149,48251.0,3.0,2/3,1,0,0,1,0,0,0,0,160331,7385,1762,1748,883,3708,0.9119197802260305,0.04200390178424157,0.010021784014060073,0.009942155764232128,0.005022267471291172,0.021090110740144583,0,0,0,0,0,0,1,41697,62635,10.7,83.8,17.7,3.8,724.7,62.13,37.87,E,North_Central_Texas_RAC_E,8080080,12019,1650,265,1753,0.0014874852724230453,0.00020420589895149552,3.2796704983118977e-05,0.00021695329749210404,20280.0,261.0,152.0,25349,0.11534720760791049,0.007018661449120393,3.9814124913973054e-05,242.60659583275836
126,Jones,20083,12602,7481,38.6,0.17338047104516258,0.4165214360404322,0.13240053776826172,0.11895633122541453,0.15874122392072898,0.37250410795199923,0.6274958920480008,Texas,621.0,0.0,621.0,3092.1675048548523,0.0,48253.0,2.0,2/3,1,0,0,0,0,0,0,1,16640,2658,283,163,1,338,0.8285614698999153,0.1323507444106956,0.014091520191206493,0.00811631728327441,4.979335756610068e-05,0.01683015485734203,0,0,1,0,0,0,0,30559,43903,22.0,77.3,11.0,5.3,928.6,14.85,85.15,D,Big_Country_RAC_D,306972,1643,604,29,79,0.005352279686746674,0.001967606166034687,9.447115697848664e-05,0.0002573524621138084,2189.0,261.0,152.0,2318,0.1089976597121944,0.030921675048548522,0.0,21.627180702132243
127,Karnes,15601,9136,6465,35.0,0.21274277289917312,0.4297160438433434,0.10608294340106403,0.1097365553490161,0.14172168450740338,0.41439651304403563,0.5856034869559643,Texas,206.0,0.0,206.0,1320.428177680918,0.0,48255.0,8.0,8,0,1,0,0,0,0,1,0,13768,1423,167,80,6,157,0.8825075315684892,0.0912121017883469,0.010704442022947246,0.005127876418178322,0.00038459073136337413,0.010063457470674957,0,0,0,1,0,0,0,49593,48743,21.8,76.5,12.3,3.5,747.8,61.61,38.39,P,Southwest_Texas_RAC_P,2945792,5681,715,101,695,0.0019285136221430434,0.00024271910576171025,3.428619535934649e-05,0.00023592976014599808,2293.0,128.0,55.0,1844,0.14697775783603614,0.01320428177680918,0.0,20.862530088258893
128,Kaufman,136154,67120,69034,35.1,0.27913979758214963,0.36309619989129954,0.1255122875567372,0.11390778089516283,0.11834393407465077,0.5070288056171688,0.4929711943828312,Texas,1440.0,5.0,1435.0,1057.625923586527,0.3472222222222222,48257.0,3.0,2/3,1,0,0,1,0,0,0,0,110658,18934,1380,2027,128,3027,0.8127414545294299,0.1390631197026896,0.010135581767704217,0.014887553799374238,0.0009401119320769129,0.02223217826872512,0,0,0,0,0,0,1,42837,67434,11.5,84.5,19.4,3.5,780.9,51.18,48.82,E,North_Central_Texas_RAC_E,8080080,12019,1650,265,1753,0.0014874852724230453,0.00020420589895149552,3.2796704983118977e-05,0.00021695329749210404,16325.0,261.0,152.0,18249,0.11990099446215315,0.010576259235865271,3.672312234675441e-05,174.35523114355232
129,Kendall,47431,23250,24181,42.6,0.23124117138580252,0.3012375872319791,0.13242394214754064,0.14214332398642238,0.19295397524825536,0.5098142564989142,0.4901857435010858,Texas,137.0,0.0,137.0,288.84063165440324,0.0,48259.0,8.0,8,1,0,0,1,0,0,0,0,44813,687,355,671,46,859,0.9448040311188884,0.014484198098290147,0.007484556513672492,0.014146865973730261,0.0009698298581096751,0.018110518437308935,0,0,0,0,0,0,1,84270,90937,7.5,93.0,39.3,3.1,662.5,41.84,58.16,P,Southwest_Texas_RAC_P,2945792,5681,715,101,695,0.0019285136221430434,0.00024271910576171025,3.428619535934649e-05,0.00023592976014599808,2823.0,128.0,55.0,5405,0.05951803672703506,0.0028884063165440324,0.0,71.59396226415095
130,Kenedy,404,212,192,37.4,0.24752475247524752,0.33910891089108913,0.1188118811881188,0.12623762376237624,0.16831683168316833,0.4752475247524752,0.5247524752475248,Texas,4.0,0.0,4.0,990.0990099009905,0.0,48261.0,11.0,11,0,1,0,0,0,1,0,0,364,17,7,7,0,9,0.900990099009901,0.04207920792079208,0.017326732673267328,0.017326732673267328,0.0,0.022277227722772276,0,0,0,0,0,0,0,43561,42153,14.3,57.6,11.5,3.3,1458.6,0.0,100.0,U,Coastal_Bend_RAC_U,630897,2350,1071,148,167,0.0037248552457849696,0.001697582965206682,0.00023458662824518106,0.00026470247916854893,32.0,,,77,0.07920792079207921,0.009900990099009901,0.0,0.2769779240367476
131,Kent,762,388,374,47.7,0.21653543307086615,0.25065616797900264,0.1167979002624672,0.15223097112860892,0.2637795275590551,0.49081364829396323,0.5091863517060368,Texas,2.0,0.0,2.0,262.46719160104993,0.0,48263.0,2.0,2/3,0,1,0,0,0,0,1,0,717,9,12,1,1,22,0.9409448818897638,0.011811023622047244,0.015748031496062992,0.0013123359580052493,0.0013123359580052493,0.028871391076115485,0,0,0,0,0,0,0,54858,47625,13.3,78.3,23.9,2.6,902.5,0.0,100.0,B,B_RAC_B,513580,2720,757,28,206,0.005296156392382881,0.0014739670547918532,5.451925698041201e-05,0.0004011059620701741,83.0,261.0,152.0,100,0.1089238845144357,0.0026246719160104987,0.0,0.8443213296398892
132,Kerr,52600,25326,27274,48.3,0.1894296577946768,0.27952471482889735,0.105,0.1452661596958175,0.28077946768060835,0.5185171102661597,0.4814828897338403,Texas,324.0,1.0,323.0,615.9695817490492,0.30864197530864196,48265.0,8.0,8,0,1,0,0,0,1,0,0,49336,1038,604,628,60,934,0.9379467680608365,0.019733840304182508,0.011482889733840304,0.01193916349809886,0.0011406844106463879,0.017756653992395437,0,0,0,0,0,0,1,50150,53704,13.9,86.6,26.2,3.4,1103.3,58.9,41.1,P,Southwest_Texas_RAC_P,2945792,5681,715,101,695,0.0019285136221430434,0.00024271910576171025,3.428619535934649e-05,0.00023592976014599808,5786.0,128.0,55.0,8108,0.11,0.006159695817490494,1.9011406844106464e-05,47.67515634913442
133,Kimble,4337,2126,2211,50.6,0.18030896933364077,0.25985704403965876,0.10560295134885866,0.1572515563753747,0.2969794789024671,0.5097994005072631,0.4902005994927369,Texas,13.0,0.0,13.0,299.7463684574591,0.0,48267.0,9.0,9/10,0,1,0,0,0,0,1,0,4173,38,62,36,3,25,0.9621858427484437,0.008761816924141111,0.014295596034124971,0.00830066866497579,0.0006917223887479825,0.005764353239566521,0,1,0,0,0,0,0,43309,42503,17.6,83.1,17.0,3.5,1251.0,55.7,44.3,K,Concho_Valley_RAC_K,179457,369,167,4,27,0.00205620287868403,0.0009305850426564581,2.2289462099555882e-05,0.0001504538691720022,517.0,47.0,19.0,672,0.11920682499423564,0.0029974636845745907,0.0,3.4668265387689847
134,King,272,136,136,41.0,0.2647058823529412,0.2610294117647059,0.13602941176470587,0.15073529411764705,0.1875,0.5,0.5,,0.0,0.0,,,0.0,48269.0,1.0,1,0,1,0,0,0,0,1,0,258,0,4,0,1,9,0.9485294117647058,0.0,0.014705882352941176,0.0,0.003676470588235294,0.03308823529411765,0,0,0,0,0,0,0,55661,57925,13.7,80.6,23.2,3.7,910.9,0.0,100.0,B,B_RAC_B,513580,2720,757,28,206,0.005296156392382881,0.0014739670547918532,5.451925698041201e-05,0.0004011059620701741,8.0,50.0,23.0,60,0.029411764705882353,,,0.29860577450872766
135,Kinney,3667,2012,1655,42.5,0.19170984455958548,0.33896918461958003,0.1120807199345514,0.109080992637033,0.24815925824925006,0.451322607035724,0.548677392964276,Texas,14.0,0.0,14.0,381.7834742296155,0.0,48271.0,8.0,8,0,1,0,0,0,0,1,0,3420,80,59,22,8,78,0.9326424870466321,0.0218161985274066,0.016089446413962368,0.0059994545950368145,0.00218161985274066,0.021270793564221433,0,1,0,0,0,0,0,30431,43192,21.1,67.2,13.2,5.5,1360.5,79.54,20.46,P,Southwest_Texas_RAC_P,2945792,5681,715,101,695,0.0019285136221430434,0.00024271910576171025,3.428619535934649e-05,0.00023592976014599808,425.0,128.0,55.0,555,0.11589855467684756,0.003817834742296155,0.0,2.695332598309445
136,Kleberg,30680,15592,15088,28.4,0.23921121251629726,0.44732724902216425,0.0931877444589309,0.08839634941329856,0.131877444589309,0.49178617992177315,0.5082138200782269,Texas,300.0,2.0,298.0,977.8357235984357,0.6666666666666667,48273.0,11.0,11,0,1,0,0,0,1,0,0,27846,1259,310,737,57,471,0.9076271186440678,0.04103650586701434,0.010104302477183833,0.024022164276401563,0.0018578878748370274,0.015352020860495436,0,0,0,0,0,1,0,38997,42605,25.0,77.4,25.3,5.9,881.3,81.13,18.87,U,Coastal_Bend_RAC_U,630897,2350,1071,148,167,0.0037248552457849696,0.001697582965206682,0.00023458662824518106,0.00026470247916854893,5648.0,,,5023,0.18409387222946544,0.009778357235984355,6.51890482398957e-05,34.812209236355386
137,Knox,3664,1792,1872,39.5,0.2606441048034934,0.29830786026200873,0.1037117903930131,0.13646288209606988,0.20087336244541484,0.5109170305676856,0.4890829694323144,Texas,44.0,0.0,44.0,1200.8733624454148,0.0,48275.0,2.0,2/3,0,1,0,0,0,0,1,0,3289,214,44,12,1,104,0.8976528384279476,0.0584061135371179,0.012008733624454149,0.0032751091703056767,0.0002729257641921397,0.028384279475982533,0,1,0,0,0,0,0,38457,39726,20.4,80.1,18.3,4.0,850.6,0.0,100.0,D,Big_Country_RAC_D,306972,1643,604,29,79,0.005352279686746674,0.001967606166034687,9.447115697848664e-05,0.0002573524621138084,582.0,261.0,152.0,728,0.15884279475982532,0.012008733624454149,0.0,4.30754761344933
138,Lamar,49859,23999,25860,40.2,0.23612587496740808,0.315249002186165,0.12224473013899195,0.1313102950319902,0.19507009767544475,0.5186626286126877,0.4813373713873122,Texas,537.0,15.0,522.0,1077.0372450309874,2.793296089385475,48277.0,4.0,4/5N,0,1,0,0,0,1,0,0,40253,6733,943,395,24,1511,0.8073366894642893,0.135040815098578,0.018913335606410075,0.007922341001624582,0.00048135742794681,0.030305461401151246,0,0,0,0,0,0,1,40763,45767,14.4,84.5,16.7,4.2,907.3,52.92,47.08,F,Northeast_Texas_RAC_F,273329,2063,693,102,63,0.00754768063396127,0.0025354060491202908,0.00037317664792246705,0.00023049145901093553,8397.0,101.0,22.0,7731,0.16841493010289016,0.010770372450309873,0.00030084839246675624,54.953157720709804
139,Lamb,12893,6395,6498,36.9,0.27534320949352364,0.3193205615450244,0.10742263243620569,0.124175909408206,0.17373768711704027,0.5039944155743427,0.49600558442565734,Texas,175.0,7.0,168.0,1357.325680601877,4.0,48279.0,1.0,1,0,1,0,0,0,0,1,0,11756,598,223,68,12,236,0.9118126114946095,0.04638175754285271,0.017296207244241062,0.0052741797874815794,0.0009307376095555727,0.018304506321259597,0,1,0,0,0,0,0,38247,42700,20.0,74.2,17.4,5.2,1016.2,42.31,57.69,B,B_RAC_B,513580,2720,757,28,206,0.005296156392382881,0.0014739670547918532,5.451925698041201e-05,0.0004011059620701741,2467.0,50.0,23.0,2729,0.19134414023113316,0.01357325680601877,0.0005429302722407508,12.68746309781539
140,Lampasas,21428,10526,10902,43.8,0.21602576068695165,0.298207952212059,0.1325835355609483,0.15148403957438866,0.20169871196565242,0.5087735672951279,0.49122643270487215,Texas,68.0,0.0,68.0,317.3417957812208,0.0,48281.0,7.0,7,1,0,0,0,1,0,0,0,19246,907,258,302,117,598,0.8981706178831436,0.042327795407877546,0.012040321075228672,0.014093709165577749,0.005460145603882771,0.027907410864289713,0,0,0,1,0,0,0,49457,55151,12.9,88.6,20.5,3.7,712.5,31.73,68.27,L,Central_Texas_RAC_L,490708,1006,233,10,136,0.002050099040569952,0.00047482413166282186,2.0378718097116818e-05,0.00027715056612078874,2676.0,87.0,45.0,3415,0.12488333022213925,0.0031734179578122084,0.0,30.07438596491228
141,La Salle,7520,4425,3095,31.6,0.1970744680851064,0.47579787234042553,0.10585106382978723,0.08590425531914894,0.13537234042553192,0.4115691489361702,0.5884308510638298,Texas,351.0,0.0,351.0,4667.553191489362,0.0,48283.0,8.0,8,0,1,0,0,0,0,1,0,7246,119,64,33,2,56,0.9635638297872341,0.01582446808510638,0.00851063829787234,0.004388297872340426,0.00026595744680851064,0.007446808510638298,0,0,0,0,1,0,0,35809,40072,29.6,63.7,14.6,3.7,1486.7,53.65,46.35,P,Southwest_Texas_RAC_P,2945792,5681,715,101,695,0.0019285136221430434,0.00024271910576171025,3.428619535934649e-05,0.00023592976014599808,1331.0,128.0,55.0,811,0.17699468085106382,0.04667553191489362,0.0,5.058182551960718
142,Lavaca,20154,9863,10291,43.6,0.23255929344050807,0.2816810558698025,0.11015183090205419,0.13868214746452318,0.23692567232311204,0.5106182395554233,0.48938176044457676,Texas,545.0,1.0,544.0,2704.1778307035825,0.1834862385321101,48285.0,8.0,8,0,1,0,0,0,0,1,0,18290,1313,139,108,18,286,0.9075121563957527,0.06514835764612484,0.00689689391684033,0.005358737719559393,0.0008931229532598987,0.014190731368462836,0,0,1,0,0,0,0,50919,51128,13.5,83.0,16.2,3.6,969.7,18.68,81.32,S,Golden_Crescent_RAC_S,186672,525,122,17,47,0.0028124196451529957,0.0006535527556355533,9.106882660495414e-05,0.00025177852061369677,2351.0,128.0,55.0,2793,0.11665178128411234,0.027041778307035823,4.961794184777215e-05,20.783747550788902
143,Lee,17239,8678,8561,42.2,0.21735599512732756,0.3152735077440687,0.12170079470966993,0.1589419339868902,0.1867277684320436,0.4966065317013748,0.5033934682986252,Texas,143.0,3.0,140.0,829.5144729972735,2.097902097902098,48287.0,7.0,7,0,1,0,0,0,0,1,0,14747,1860,197,101,37,297,0.8554440512790765,0.10789488949475028,0.011427577005626776,0.0058588085155751495,0.0021462961888740646,0.01722837751609722,0,0,0,1,0,0,0,46713,55834,12.3,82.3,17.0,3.3,629.0,30.28,69.72,O,Capital _Area_Trauma_RAC_O,2375407,5534,563,50,253,0.002329706025114854,0.00023701201520413134,2.104902444086424e-05,0.00010650806367077304,2174.0,87.0,45.0,3023,0.12610940309762747,0.008295144729972736,0.00017402401531411334,27.406995230524643
144,Leon,17404,8654,8750,45.7,0.2235118363594576,0.26930590668811766,0.10480349344978165,0.15335555044817284,0.24902321305447023,0.5027579866697311,0.4972420133302689,Texas,128.0,1.0,127.0,735.4631119282924,0.78125,48289.0,7.0,7,0,1,0,0,0,0,1,0,15605,1278,150,117,4,250,0.8966329579407033,0.07343139508159044,0.008618708342909676,0.006722592507469548,0.00022983222247759135,0.01436451390484946,0,0,0,0,1,0,0,40388,47065,15.6,84.5,16.7,6.3,1073.2,0.0,100.0,N,Brazos_Valley_RAC_N,360335,533,123,8,42,0.0014791790972289675,0.00034134902243745404,2.220156243495636e-05,0.0001165582027835209,2187.0,87.0,45.0,3215,0.12566076763962308,0.007354631119282923,5.745805561939784e-05,16.21692135669027
145,Liberty,88219,43574,44645,34.8,0.2704406080322833,0.35778007005293644,0.12464435099014952,0.11792244301114273,0.12921252791348803,0.506070120949002,0.4939298790509981,Texas,733.0,3.0,730.0,830.8867704236047,0.4092769440654843,48291.0,6.0,6/5S,1,0,0,1,0,0,0,0,76345,8541,1101,602,99,1531,0.8654031444473412,0.09681587866559357,0.012480304696267245,0.006823926818485814,0.0011222072342692618,0.017354538138042826,0,0,0,0,0,0,1,37237,52577,15.1,76.2,10.0,7.1,1158.3,36.77,63.23,R,East_Texas_Gulf_Coast_RAC_R,1309237,1663,223,4,139,0.0012702054708200272,0.0001703282140666663,3.0552146020926694e-06,0.00010616870742272026,15959.0,186.0,147.0,14751,0.18090207324952676,0.008308867704236049,3.400627982634126e-05,76.16247949581283
146,Limestone,23437,12034,11403,40.7,0.22020736442377437,0.33105772923155696,0.11029568630797457,0.13918163587489865,0.19925758416179545,0.486538379485429,0.513461620514571,Texas,144.0,2.0,142.0,614.4131074796262,1.3888888888888888,48293.0,7.0,7,0,1,0,0,0,0,1,0,18419,4098,287,188,17,428,0.7858940990741136,0.17485173017024364,0.012245594572684218,0.008021504458761788,0.0007253488074412254,0.018261722916755558,0,0,0,1,0,0,0,35771,43226,22.2,78.9,14.9,5.5,905.4,46.38,53.62,M,Heart_of_Texas_RAC_M,346651,445,153,11,58,0.001283711860055214,0.00044136610019875896,3.173220328226372e-05,0.00016731525367011778,3911.0,87.0,45.0,3738,0.16687289328839014,0.006144131074796263,8.533515381661475e-05,25.885796333112438
147,Lipscomb,3233,1653,1580,38.9,0.2533250850603155,0.3158057531704299,0.09897927621404269,0.14104546860501083,0.19084441695020105,0.4887101763068358,0.5112898236931642,Texas,15.0,0.0,15.0,463.96535725332507,0.0,48295.0,1.0,1,0,1,0,0,0,0,1,0,2971,67,71,25,6,93,0.9189607175997525,0.020723785957315187,0.02196102690999072,0.007732755954222085,0.0018558614290133002,0.028765852149706155,0,1,0,0,0,0,0,64757,57332,12.0,80.1,17.7,3.2,932.2,0.0,100.0,A,Panhandle_RAC_A,440127,1306,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,289.0,50.0,23.0,818,0.0893906588308073,0.0046396535725332505,0.0,3.468139884145033
148,Live Oak,12207,6705,5502,41.6,0.19832882772179897,0.34152535430490705,0.10879003850249856,0.14385188826083395,0.2075038912099615,0.45072499385598425,0.5492750061440157,Texas,115.0,1.0,114.0,942.082411730974,0.8695652173913043,48297.0,11.0,11,0,1,0,0,0,0,1,0,11233,584,147,92,12,139,0.9202097157368723,0.04784140247399033,0.01204227082821332,0.007536659293847792,0.0009830425165888424,0.011386909150487425,0,0,0,0,1,0,0,35636,48814,18.7,79.2,11.1,4.7,1039.7,0.0,100.0,U,Coastal_Bend_RAC_U,630897,2350,1071,148,167,0.0037248552457849696,0.001697582965206682,0.00023458662824518106,0.00026470247916854893,1518.0,,,1799,0.12435487834848857,0.00942082411730974,8.192020971573687e-05,11.740886794267576
149,Llano,21795,10558,11237,57.8,0.15122734572149577,0.20697407662307868,0.1012158752007341,0.16806607019958705,0.3725166322551044,0.5155769671943107,0.4844230328056894,Texas,81.0,0.0,81.0,371.6448726772196,0.0,48299.0,7.0,7,0,1,0,0,0,0,1,0,20902,251,207,131,9,295,0.9590272998394127,0.011516402844689149,0.009497591190640055,0.006010552879100711,0.00041293874741913283,0.013535214498738242,0,0,0,1,0,0,0,47476,54019,12.3,86.5,26.6,3.7,934.1,54.82,45.18,O,Capital _Area_Trauma_RAC_O,2375407,5534,563,50,253,0.002329706025114854,0.00023701201520413134,2.104902444086424e-05,0.00010650806367077304,2067.0,87.0,45.0,2813,0.09483826565726083,0.0037164487267721956,0.0,23.332619633872177
150,Loving,169,98,71,31.3,0.28994082840236685,0.35502958579881655,0.10650887573964497,0.11242603550295859,0.13609467455621302,0.42011834319526625,0.5798816568047337,,0.0,0.0,,,0.0,48301.0,9.0,9/10,0,1,0,0,0,0,1,0,160,6,1,2,0,0,0.9467455621301775,0.03550295857988166,0.005917159763313609,0.011834319526627219,0.0,0.0,0,0,0,0,0,0,0,56730,78637,3.3,74.6,3.0,5.0,668.8,0.0,100.0,J,Texas_J_RAC_J,526736,1754,770,48,172,0.0033299413748063547,0.0014618328726344887,9.112724400838371e-05,0.00032653929103004163,5.0,47.0,19.0,27,0.029585798816568046,,,0.25269138755980863
151,Lubbock,310569,153010,157559,31.1,0.23674288161406967,0.43421912682849867,0.09857712778802778,0.10335223412510586,0.12710862964429806,0.5073236543248039,0.4926763456751962,Texas,4962.0,68.0,4894.0,1597.7125856089954,1.370415155179363,48303.0,1.0,1,1,0,0,0,1,0,0,0,268765,24402,3638,7367,418,5979,0.8653954515743684,0.07857191155588614,0.011713983044025643,0.023720976658971115,0.0013459166884009673,0.019251760478347806,0,0,0,0,0,0,1,42569,50377,17.6,85.1,28.0,3.2,895.6,88.66,11.34,B,B_RAC_B,513580,2720,757,28,206,0.005296156392382881,0.0014739670547918532,5.451925698041201e-05,0.0004011059620701741,41371.0,50.0,23.0,41152,0.1332103332914747,0.01597712585608995,0.00021895295409393725,346.77199642697633
152,Lynn,5951,3051,2900,37.1,0.2725592337422282,0.3236430851957654,0.1085531843387666,0.13157452528986724,0.16366997143337253,0.487313056629138,0.5126869433708621,Texas,59.0,3.0,56.0,991.430011762729,5.084745762711865,48305.0,1.0,1,1,0,0,0,1,0,0,0,5550,153,111,21,1,115,0.9326163669971433,0.02570996471181314,0.018652327339942865,0.003528818685935137,0.00016803898504453034,0.01932448328012099,0,1,0,0,0,0,0,33119,43436,18.3,77.9,17.2,3.8,891.9,43.28,56.72,B,B_RAC_B,513580,2720,757,28,206,0.005296156392382881,0.0014739670547918532,5.451925698041201e-05,0.0004011059620701741,846.0,50.0,23.0,909,0.14216098134767266,0.009914300117627289,0.000504116955133591,6.672272676309003
153,McCulloch,7984,4023,3961,43.0,0.22131763527054107,0.29909819639278556,0.11372745490981964,0.14140781563126253,0.22444889779559118,0.49611723446893785,0.5038827655310621,Texas,35.0,0.0,35.0,438.37675350701403,0.0,48307.0,9.0,9/10,0,1,0,0,0,0,1,0,7427,232,95,67,7,156,0.9302354709418837,0.02905811623246493,0.01189879759519038,0.008391783567134268,0.0008767535070140281,0.019539078156312624,0,0,0,0,1,0,0,37927,42719,18.5,77.5,16.1,3.6,1065.6,64.67,35.33,K,Concho_Valley_RAC_K,179457,369,167,4,27,0.00205620287868403,0.0009305850426564581,2.2289462099555882e-05,0.0001504538691720022,1203.0,47.0,19.0,1304,0.15067635270541083,0.00438376753507014,0.0,7.492492492492493
154,McLennan,256623,125261,131362,33.4,0.24515339622715032,0.3901209166754344,0.10581280711393756,0.11189566017075632,0.1470172198127214,0.5118870872836807,0.4881129127163193,Texas,3885.0,35.0,3850.0,1513.89392221274,0.9009009009009009,48309.0,7.0,7,1,0,0,0,1,0,0,0,205274,38061,2938,4499,310,5541,0.799904918888798,0.14831484317461802,0.011448701012769706,0.01753155406958846,0.001207997724288158,0.02159198512993769,0,0,0,0,0,0,1,41254,48858,18.9,83.8,22.2,3.8,1036.7,76.65,23.35,M,Heart_of_Texas_RAC_M,346651,445,153,11,58,0.001283711860055214,0.00044136610019875896,3.173220328226372e-05,0.00016731525367011778,37599.0,87.0,45.0,37306,0.1465145368887434,0.0151389392221274,0.0001363868398389856,247.53834281855887
155,McMullen,743,392,351,48.6,0.19784656796769853,0.2570659488559892,0.1426648721399731,0.1480484522207268,0.2543741588156124,0.47240915208613726,0.5275908479138627,Texas,6.0,0.0,6.0,807.5370121130553,0.0,48311.0,11.0,11,0,1,0,0,0,0,1,0,695,18,4,5,0,21,0.9353970390309556,0.024226110363391656,0.005383580080753701,0.006729475100942127,0.0,0.02826379542395693,0,0,0,0,0,0,0,72150,64633,11.1,81.4,16.2,1.9,1139.8,0.0,100.0,U,Coastal_Bend_RAC_U,630897,2350,1071,148,167,0.0037248552457849696,0.001697582965206682,0.00023458662824518106,0.00026470247916854893,71.0,,,119,0.0955585464333782,0.008075370121130552,0.0,0.6518687489033164
