,index,County,Population_Estimate,Population_Male,Population_Female,MEDIAN_AGE_TOT,Age017_Per_Pop_Est,Age1844_Per_Pop_Est,Age4554_Per_Pop_Est,Age_5564_Per_Pop_Est,Age_65_plus_Per_Pop_Est,Pop_Female_Ratio,Pop_Male_Ratio,State,Confirmed,Deaths,Active,Incidence_Rate,Lethality_Rate,FIPS,Public_Health_Region,Health_Service_Region,Metro_Area_Metro,Metro_Area_Non-Metro,NCHS_Urban_Rural_Classification_2013_Large Central Metro,NCHS_Urban_Rural_Classification_2013_Large Fringe Metro,NCHS_Urban_Rural_Classification_2013_Medium Metro,NCHS_Urban_Rural_Classification_2013_Micropolitan,NCHS_Urban_Rural_Classification_2013_Non-core,NCHS_Urban_Rural_Classification_2013_Small Metro,White,Black,American_Indian_Alaskan_Native,Asian,Native_Hawaiian_Other_Pacific_Islander,Two_Or_More_Races,White_Pop_Ratio,Black_Pop_Ratio,American_Indian_Alaskan_Native_Pop_Ratio,Asian_Pop_Ratio,Native_Hawaiian_Other_Pacific_Islander_Pop_Ratio,Two_Or_More_Races_Pop_Ratio,Social_Distancing_Score_B,Social_Distancing_Score_B-,Social_Distancing_Score_C,Social_Distancing_Score_C-,Social_Distancing_Score_D,Social_Distancing_Score_D+,Social_Distancing_Score_D-,Social_Distancing_Score_F,Per_Capita_Income,Median_Household_Income,Percent_Population_Poverty,Percentage_High_School_Graduate_Or_Higher,Percentage_Bachelors_Degree_Or_Higher,Unemployment_Rate_Percentage,Land_Area,Percent_Urban,Percent_Rural,Trauma_Area_Letter,Service_Area_RAC,Trauma_Service_Area_Population_Estimate,Total_Staffed_Hospital_Beds,Available_Hospital_Beds,Available_ICU_Beds,Available_Ventilators,Total_Staffed_Hospital_Beds_Ratio,Available_Hospital_Beds_Ratio,Available_ICU_Beds_Ratio,Available_Ventilators_Ratio,Medicaid_Caseload,Nursing_Homes_With_Cases_In_HSR,Assisted_Living_Facilities_With_Cases_In_HSR,# Uninsured,Medicaid_Caseload_Ratio,Confirmed_Per_Capita,Deaths_Per_Capita,Population_Density,Log_Lethality
68,106,Henderson,82737,0.016655352934961655,0.017187818765184815,0.7112970711297069,0.35788144651172094,0.16286851253710843,0.44394283991731043,0.6748864135300587,0.6284260718707468,0.896960430574381,0.10303956942561854,Texas,168.0,4.0,0.0040068859076338595,0.020586614700789558,0.15873015873015872,48213.0,4.0,4/5N,0,1,0,0,0,1,0,0,0.021809149262155783,0.005628140917169071,0.01471825063078217,0.0015750220039838791,0.014409722222222223,0.017847888053899974,0.7993099831888564,0.1792183722049884,0.17077355849872106,0.020867318568736967,0.060350896223459106,0.39482514569516036,0,0,0,0,0,0,0,1,0.1356341515605417,0.1775232146805218,0.4782608695652173,0.7627494456762751,0.23776223776223773,0.22680412371134026,0.12327048178846216,0.4016715335817138,0.5983284664182862,G,Piney_Woods_RAC_G,0.0998850343827316,0.11366711772665763,554,89,231,0.0020999142070449333,0.0005719530337772336,9.188415163569276e-05,0.00023848583177353964,0.01859851194207045,0.19662921348314605,0.030303030303030304,0.013677689363693934,0.3961261286972585,0.002030530476086878,4.834596371635423e-05,0.0308866056255356,-1.8405496333974871
69,107,Hidalgo,868707,0.18155181624959846,0.18598647128942572,0.10041841004184082,0.9492830326478815,0.43769835965168247,0.3251252259240618,0.01225797150307606,0.09009369645845788,0.8921775954548639,0.10782240454513614,Texas,4798.0,58.0,0.13982547785824528,0.10441514839706173,0.08058913436153953,48215.0,11.0,11,1,0,0,0,1,0,0,0,0.25629161735341943,0.008194020459009702,0.09323561215907726,0.02624264603696669,0.06996527777777778,0.04668739742593072,0.9626217806981272,0.014432137506752134,0.040878221630726325,0.03878764155736639,0.027908540552585768,0.04665942188181171,0,0,0,0,0,0,0,1,0.0009578251255872305,0.11462248507627681,0.8327759197324415,0.32815964523281593,0.23543123543123537,0.5567010309278351,0.23835155037479772,0.95519081663478,0.044809183365220016,V,Lower_Rio_Grande_Valley_RAC_V,0.15260252261119156,0.18403247631935046,408,36,177,0.0021817730262967904,0.0002945610174484085,2.599067801015369e-05,0.000127787500216589,0.33025889848318374,0.07303370786516855,0.0,0.2564211569701809,0.7925572026373836,0.0055231510739524375,6.676589459967514e-05,0.18278682113321976,-2.5183914479673395
70,108,Hill,36649,0.007114177153790185,0.007163523062371335,0.5983263598326358,0.45940275871330927,0.19167627165411905,0.428300547780325,0.5617743409875198,0.5587367891229738,0.8504339103031238,0.14956608969687535,Texas,76.0,1.0,0.0013653092722307968,0.021623387384731563,0.08771929824561403,48217.0,7.0,7,0,1,0,0,0,0,1,0,0.009145782118530678,0.0025701312063672924,0.0065481196683888025,0.0006803863436327419,0.00920138888888889,0.007255765742420316,0.7935906112067881,0.18680458594968408,0.18838740954566335,0.021108725812490448,0.08699997775857321,0.3707675532019513,0,0,0,0,1,0,0,0,0.13133412812439504,0.2512160070749503,0.25083612040133785,0.70509977827051,0.20279720279720279,0.1958762886597938,0.13732126935904634,0.23894874634981372,0.7610512536501862,M,Heart_of_Texas_RAC_M,0.021162128606819996,0.011893739762125204,204,20,56,0.0017452711805245045,0.0005884881335983454,5.7694915058661304e-05,0.00016154576216425166,0.007311983364426714,0.15168539325842695,0.26262626262626265,0.005651036647484788,0.3468960575135478,0.0020737264318262437,2.728587410297689e-05,0.012173136260205523,-2.4336133554004498
71,109,Hockley,23021,0.004234629258208444,0.004256806084547697,0.3054393305439329,0.5978932446641353,0.43092823935711644,0.23801531653872177,0.3698679142893857,0.2688765467377807,0.839499308307897,0.16050069169210257,Texas,68.0,1.0,0.0011278641814080493,0.04274716851711634,0.0980392156862745,48219.0,1.0,1,0,1,0,0,0,1,0,0,0.005646818345413234,0.0009449324410506714,0.005486803636509272,0.00029821188678371243,0.002604166666666667,0.0027856957761077995,0.8671329803216083,0.10744725078204886,0.3056336079360835,0.01283045917329093,0.03919877320634174,0.22363450766645968,0,0,0,0,1,0,0,0,0.12899051345540513,0.22487839929250497,0.4816053511705686,0.6585365853658538,0.17249417249417245,0.1752577319587629,0.12898325793349405,0.6056791863860639,0.39432081361393617,B,B_RAC_B,0.04229071555496319,0.06117797877644042,382,36,140,0.0025254098679855135,0.0007437984345184781,7.009618754624401e-05,0.00027259628490206006,0.004691290657975268,0.02247191011235955,0.09090909090909091,0.0034637517552796055,0.37649618119498607,0.0029538247686894574,4.3438599539550845e-05,0.007905440503051227,-2.3223877202902257
72,110,Hood,61643,0.01217648394883028,0.012710142655060031,0.7991631799163179,0.347160408088551,0.09240721546684105,0.3415393966494116,0.695990731677609,0.7550845179693424,0.9119371138092336,0.08806288619076552,Texas,120.0,4.0,0.002582215362697376,0.018574381231049885,0.22222222222222224,48221.0,3.0,2/3,1,0,0,1,0,0,0,0,0.017079045993576583,0.0007132167243475822,0.011474228042773038,0.0015373836105063233,0.010069444444444445,0.009480003455126543,0.9268239881473626,0.022098488309279338,0.189022790237735,0.031007869032069157,0.05660432659347664,0.2688445951382066,0,0,0,0,0,0,0,1,0.248881688217732,0.4204482644262657,0.17056856187290967,0.8802660753880267,0.4312354312354312,0.22680412371134026,0.04845953175048706,0.6761655422414662,0.32383445775853387,E,North_Central_Texas_RAC_E,1.0,1.0,2692,352,1258,0.0017919377035870933,0.00033316501816813693,4.356392510965238e-05,0.00015569152780665538,0.00849771039649591,1.0,0.9292929292929293,0.007583909248602659,0.17206682198646056,0.0019466930551725256,6.488976850575085e-05,0.04806626020048805,-1.504077396776274
73,111,Hopkins,37084,0.007135991910574896,0.007325382012412558,0.514644351464435,0.5152699722450603,0.24451648609913879,0.49564085562573634,0.5079628796543079,0.44239110063301745,0.879411006675304,0.12058899332469553,Texas,70.0,1.0,0.0011872254541137363,0.017156208861573385,0.09523809523809523,48223.0,4.0,4/5N,0,1,0,0,0,1,0,0,0.009168677100469591,0.002887943129735291,0.007108814930513837,0.0007267105202205031,0.0078125,0.0075256975036710715,0.7742594878673319,0.2083946400860863,0.20985231680573524,0.022809753559447376,0.07300142578873854,0.38085995052068267,0,0,0,0,0,0,0,1,0.13046800965976835,0.2983224629670572,0.3177257525083612,0.7516629711751666,0.22843822843822845,0.16494845360824742,0.10570286959680349,0.4065048836975128,0.5934951163024872,F,Northeast_Texas_RAC_F,0.011881594653991214,0.06872729862545403,819,99,79,0.00513300820622766,0.002996388967142162,0.00036220086416004156,0.0002890289724105382,0.007347378201204899,0.19662921348314605,0.030303030303030304,0.006345989702359647,0.3428854138682035,0.0018876065149390573,2.6965807356272247e-05,0.015521805479815092,-2.3513752571634776
74,112,Houston,22968,0.00458452084742203,0.0038896728931781515,0.7238493723849371,0.27573918146241205,0.20986701637443395,0.6298958057121338,0.5580780633803846,0.6349644150875595,0.6002312665470009,0.3997687334529991,Texas,171.0,0.0,0.004214650362103764,0.15054601153648486,0.0,48225.0,5.0,4/5N,0,1,0,0,0,0,1,0,0.004165360380752707,0.006108579008681898,0.002683327325884096,0.0005037754203919025,0.00034722222222222224,0.0030448302669085253,0.39050227134095894,0.7352811923532276,0.10227202302455327,0.027835915676682626,0.005238563554993575,0.24790250168588887,0,0,0,0,0,1,0,0,0.11988098513333134,0.12495854521335392,0.7023411371237458,0.7516629711751666,0.16783216783216784,0.22680412371134026,0.18224746557474492,0.2669418991038163,0.7330581008961836,G,Piney_Woods_RAC_G,0.0998850343827316,0.11366711772665763,554,89,231,0.0020999142070449333,0.0005719530337772336,9.188415163569276e-05,0.00023848583177353964,0.004593954856835259,0.19662921348314605,0.030303030303030304,0.002582670227704507,0.36669615794335253,0.007445141065830721,0.0,0.005690191890348754,0.0
75,113,Howard,36664,0.008287468876544303,0.00601365010478681,0.39748953974895374,0.3893576974237686,0.504269166909492,0.8638632502324908,0.3219939215493801,0.1779403260784873,0.36486204609748496,0.6351379539025142,Texas,43.0,1.0,0.00038584827258696434,0.0,0.15503875968992248,48227.0,9.0,9/10,0,1,0,0,0,1,0,0,0.008996506836288973,0.0026849261485871715,0.011173855580920341,0.0012710195951266966,0.00625,0.007018225792519651,0.7623616896277581,0.19546308254018585,0.3995178106442802,0.04800194699009773,0.05907014780601308,0.3570376353978668,0,0,0,0,0,0,1,0,0.14203323856978373,0.27543942073844796,0.5183946488294314,0.6851441241685146,0.12354312354312355,0.2371134020618557,0.1277284284912327,0.804954183868694,0.195045816131306,J,Texas_J_RAC_J,0.04395590069289472,0.06124919877501603,508,26,212,0.0024642325567267092,0.0009644299990887276,4.9360590504541174e-05,0.000402478661037028,0.005996475264170839,0.0,0.030303030303030304,0.004462677937167874,0.2522554619281108,0.0011728125681867772,2.7274710888064588e-05,0.0129956120092178,-1.864080130807681
76,115,Hunt,98594,0.020085830374439603,0.02049117447214593,0.44769874476987437,0.49713150552859264,0.3383542254836399,0.5380468661323035,0.508427376095949,0.31920690229191373,0.8801105160027562,0.1198894839972433,Texas,533.0,8.0,0.01472159563101033,0.10160353697955407,0.10006253908692932,48231.0,3.0,2/3,1,0,0,1,0,0,0,0,0.025157921953753968,0.008601117337437606,0.025131162641675676,0.004276300551257701,0.03385416666666667,0.023516455040165845,0.723706295313082,0.23263093652504374,0.2976303134370746,0.06138351285524943,0.11898426327952524,0.4408442787319492,0,0,0,0,0,0,0,1,0.11935112442555967,0.3160236568649126,0.28428093645484953,0.7583148558758317,0.23310023310023312,0.1958762886597938,0.11775583660799789,0.43671332192125667,0.5632866780787433,E,North_Central_Texas_RAC_E,1.0,1.0,2692,352,1258,0.0017919377035870933,0.00033316501816813693,4.356392510965238e-05,0.00015569152780665538,0.019129434493743224,1.0,0.9292929292929293,0.014986095432142955,0.3129532951180112,0.005406008479217802,8.114084021340041e-05,0.03838686694985171,-2.3019598976001276
77,116,Hutchinson,20938,0.0038526571443114597,0.0037552119424928638,0.45188284518828437,0.5796652032056954,0.30072550710065726,0.3386391992885811,0.4858655302657149,0.37105800967001357,0.7943122978299746,0.2056877021700254,Texas,70.0,0.0,0.0012169060904665798,0.05209289264327231,0.0,48233.0,1.0,1,0,1,0,0,0,1,0,0,0.0049880533984242754,0.0006239317692876762,0.008350354439504985,0.00041981285032658544,0.0024305555555555556,0.0048695689729636345,0.8426125594798799,0.07653823084028902,0.5789854104119019,0.024975760500042337,0.040225202699285846,0.4606871142195186,0,0,0,0,0,0,0,1,0.1552288081190964,0.3297175547203184,0.2642140468227425,0.8070953436807098,0.18648018648018647,0.41237113402061853,0.1255159660535614,0.7797804853489074,0.22021951465109255,A,Panhandle_RAC_A,0.03299360063124136,0.04985399900292002,407,35,109,0.0025856173331788323,0.0009247330884040288,7.952250145980592e-05,0.00024765579026053843,0.0034318243826181854,0.02247191011235955,0.09090909090909091,0.003117927255706379,0.2764742742203404,0.0033432037443881938,0.0,0.0073262758814474785,0.0
78,119,Jackson,14760,0.0024676339586469204,0.0025159793562397467,0.4560669456066946,0.5814705462508672,0.2715313934616589,0.3003144176115178,0.4554699036350469,0.43543657125097224,0.8451784825723059,0.15482151742769368,Texas,53.0,1.0,0.0006826546361153984,0.05803526432423835,0.12578616352201258,48239.0,8.0,8,0,1,0,0,0,0,1,0,0.0031512653140718357,0.0010172107380039285,0.002142656894549241,0.00041981285032658544,0.0012152777777777778,0.0025589530966571646,0.7883850584327778,0.18798491582639143,0.1757029003881977,0.040346437326110235,0.028531005898294274,0.35402131083249055,0,0,0,0,1,0,0,0,0.15747052649813026,0.326083351757683,0.26086956521739135,0.7893569844789357,0.23310023310023312,0.2061855670103093,0.11593963609946174,0.38445272379417983,0.6155472762058202,S,Golden_Crescent_RAC_S,0.000913219122086955,0.006552239868955201,133,15,40,0.0028392045941544528,0.0007124796434387589,8.03548470043713e-05,0.00021427959201165682,0.002561701311821138,0.29213483146067415,0.2222222222222222,0.0017467441284176326,0.32460448884165827,0.0035907859078590787,6.775067750677507e-05,0.005404516863538132,-2.0731719286662407
79,120,Jasper,35529,0.006844700746449647,0.006956984297995816,0.5983263598326358,0.4928480870294504,0.17511036973231786,0.47189723020791763,0.5911526284154391,0.5228913965297631,0.8639083075187428,0.13609169248125674,Texas,61.0,1.0,0.0009200997269381457,0.013059152447800735,0.1092896174863388,48241.0,5.0,4/5N,0,1,0,0,0,0,1,0,0.007906705695996765,0.006010790724568668,0.004745884897272618,0.000564575902163339,0.004861111111111111,0.005711756068065993,0.5975789495375108,0.4633932465670757,0.11380130929118726,0.01670008830563348,0.04741114549340803,0.29366440990403064,0,0,0,0,0,0,1,0,0.14761715525937702,0.23575337165598054,0.47157190635451496,0.8492239467849225,0.0769230769230769,0.5567010309278351,0.13398606478882544,0.21961534588661766,0.7803846541133823,R,East_Texas_Gulf_Coast_RAC_R,0.14299884958439354,0.09564845808703085,304,12,196,0.001360334301581761,0.00023219630975904285,9.165643806278008e-06,0.0001497055155025408,0.0083620301888462,0.19662921348314605,0.030303030303030304,0.004493515790633002,0.4421922602140954,0.0017169073151510033,2.8146021559852514e-05,0.012050289303934075,-2.21375387928743
80,122,Jefferson,251565,0.054345692034662364,0.05120896833465687,0.38493723849372374,0.509698350182222,0.4288914954283046,0.4062649105477736,0.43188249985330396,0.26620967777493243,0.7561068132901614,0.24389318670983773,Texas,2727.0,35.0,0.07903953460762199,0.23203148493909592,0.08556411196675223,48245.0,5.0,6/5S,1,0,0,0,1,0,0,0,0.044473655049549324,0.0911652536968223,0.05212463454683807,0.028689141613007826,0.04114583333333333,0.04723805821888226,0.09837004636457491,1.0,0.21114873841675907,0.1790023363105729,0.056676566041120396,0.3294225145259698,0,0,0,0,0,0,0,1,0.1808557250430512,0.24362978111872646,0.4548494983277591,0.771618625277162,0.2680652680652681,0.5463917525773195,0.1237658091998811,0.9223643137649783,0.07763568623502166,R,East_Texas_Gulf_Coast_RAC_R,0.14299884958439354,0.09564845808703085,304,12,196,0.001360334301581761,0.00023219630975904285,9.165643806278008e-06,0.0001497055155025408,0.06159291513350489,0.6910112359550562,1.0,0.044714887524436246,0.4396570831939953,0.010840140719098444,0.0001391290521336434,0.09459187219670862,-2.4584893364702936
81,124,Jim Wells,40482,0.007917473491862455,0.007987570581461417,0.33891213389121333,0.6882952693471106,0.34414442307764437,0.32442285245081437,0.3141197225716774,0.30319068817388306,0.8546645018245442,0.14533549817545488,Texas,189.0,0.0,0.004748901816454945,0.08390794296414046,0.0,48249.0,11.0,11,0,1,0,0,0,1,0,0,0.011032633896722873,0.0004198518720078911,0.007549361207897794,0.0006572242553388614,0.0050347222222222225,0.003552301978059946,0.9482986713583406,0.01970826234016884,0.1987026503733098,0.017042196327447065,0.04309644415050739,0.13799735333937133,0,0,0,0,1,0,0,0,0.14524297170340034,0.15792891885916427,0.5384615384615384,0.5521064301552108,0.07925407925407923,0.5670103092783505,0.1218505432090612,0.6032625113281643,0.39673748867183567,U,Coastal_Bend_RAC_U,0.05713979770962366,0.06751655864966882,321,12,146,0.0021968720726204117,0.0005087993761263724,1.9020537425284953e-05,0.00023141653867430026,0.013281912501013913,0.07303370786516855,0.0,0.006794239929513478,0.6822985942271319,0.004668741662961316,0.0,0.015013084576943244,0.0
82,125,Johnson,175817,0.036922972949273845,0.03644945532777281,0.39748953974895374,0.6116369862692085,0.3503273118962321,0.5718282547485687,0.41478373456826034,0.2351581447141763,0.8301718618029401,0.16982813819705944,Texas,553.0,4.0,0.01543393090347857,0.04734326409588903,0.04822182037371911,48251.0,3.0,2/3,1,0,0,1,0,0,0,0,0.04806999881251361,0.007809244819346774,0.03464295726701109,0.005020382637698615,0.15329861111111112,0.03962598255161095,0.8308336507294569,0.11259893792477277,0.19597076774259625,0.03633173573477211,0.3021379229157437,0.4095461299960975,0,0,0,0,0,0,0,1,0.1567266835814508,0.44418803891222636,0.18729096989966557,0.7827050997782705,0.2424242424242424,0.18556701030927833,0.09865270944094047,0.6256167556137349,0.3743832443862652,E,North_Central_Texas_RAC_E,1.0,1.0,2692,352,1258,0.0017919377035870933,0.00033316501816813693,4.356392510965238e-05,0.00015569152780665538,0.029476525111899302,1.0,0.9292929292929293,0.02707343263856384,0.23850523065643997,0.003145315868203871,2.2750928522270316e-05,0.07990850431496913,-3.031943655516563
83,126,Jones,20083,0.004716264868788515,0.0025437988632780817,0.4728033472803346,0.14345258050381604,0.6052814064053972,0.649553504094567,0.36349369416883537,0.3113697951689649,0.0,1.0000000000000004,Texas,610.0,0.0,0.017244449721002017,0.7008744026414895,0.0,48253.0,2.0,2/3,1,0,0,0,0,0,0,1,0.0042059608153910445,0.002784840264963733,0.0050262325283351355,0.0004313938944735257,0.00017361111111111112,0.0032391811350090693,0.6408715287339342,0.38065935569041953,0.3324357514561438,0.027502321912610508,0.002995551653913569,0.3133425507188705,0,0,1,0,0,0,0,0,0.04323459582836592,0.1853443510944064,0.5652173913043478,0.6385809312638582,0.08624708624708624,0.3402061855670103,0.13231846250371496,0.14953176920753197,0.8504682307924681,D,Big_Country_RAC_D,0.016139866438380873,0.032974859340502816,427,19,58,0.0029351211185384986,0.0013910063458556481,6.189489595142228e-05,0.0001889423139569733,0.0027961921054766134,1.0,0.9292929292929293,0.0017081968115862222,0.2138646956168908,0.030373948115321417,0.0,0.006674201016162333,0.0
84,127,Karnes,15601,0.003233716888086448,0.0021155470579606785,0.3221757322175731,0.3578616168257781,0.6532205686521985,0.25315240135746464,0.2702294907878189,0.22869523689496063,0.27263672968903707,0.727363270310962,Texas,53.0,0.0,0.0007123352724682417,0.05338932504112294,0.0,48255.0,8.0,8,0,1,0,0,0,0,1,0,0.0033292356403436443,0.0014721388423567826,0.002703352156674276,0.00019108722842451476,0.0010416666666666667,0.0012848751835535977,0.7638071821531607,0.2586003948338341,0.21886141962019073,0.013050780138142332,0.02313684912462517,0.16052864222013696,0,0,0,0,1,0,0,0,0.2371839941307738,0.2522247402166703,0.5585284280936454,0.6208425720620843,0.11655011655011657,0.154639175257732,0.10246673050886634,0.6203806263216192,0.37961937367838083,P,Southwest_Texas_RAC_P,0.3501413749270153,0.3177124136457517,1008,125,496,0.0016630502085686974,0.00034218301903189366,4.24334100982011e-05,0.00016837577126966195,0.002949569731515415,0.29213483146067415,0.2222222222222222,0.001186156006497976,0.3612531323995216,0.003397218127043138,0.0,0.006420789833311126,0.0
85,128,Kaufman,136154,0.028035812131314567,0.028488861237984924,0.3263598326359831,0.7195305590975584,0.41117476056315694,0.5458012408109325,0.31242422880523457,0.11513486704414833,0.8754898066430261,0.12451019335697344,Texas,758.0,5.0,0.021488780719458624,0.10547300213300481,0.043975373790677216,48257.0,3.0,2/3,1,0,0,1,0,0,0,0,0.03290649964115932,0.020084863223952178,0.0269934719051624,0.0058281604669477,0.022222222222222223,0.03227304137514036,0.6048198899948305,0.40057507241791107,0.1997865945976371,0.06024675681849399,0.056556817829736296,0.4353377079017029,0,0,0,0,0,0,0,1,0.16834286063644427,0.5105018792836613,0.2140468227424749,0.7982261640798227,0.28205128205128205,0.154639175257732,0.10793184294818874,0.5153559560970697,0.4846440439029302,E,North_Central_Texas_RAC_E,1.0,1.0,2692,352,1258,0.0017919377035870933,0.00033316501816813693,4.356392510965238e-05,0.00015569152780665538,0.023643750967827566,1.0,0.9292929292929293,0.01925383408133484,0.25617699979457165,0.005567225347767968,3.672312234675441e-05,0.057289469237642346,-3.12412548832239
86,129,Kendall,47431,0.009270843893172709,0.009582977159341706,0.6401673640167362,0.4586236049769804,0.18642764318518423,0.6499060257432252,0.5980456439827768,0.4775625477840548,0.8936175846361993,0.10638241536380022,Texas,90.0,0.0,0.001810518817523448,0.017393505282122895,0.0,48259.0,8.0,8,1,0,0,1,0,0,0,0,0.012806231830923916,0.00068983256945094,0.006468020345228083,0.0019021865011349423,0.007986111111111112,0.00886455903947482,0.9057723347718978,0.03094757023566065,0.11089333410886837,0.056664928856243274,0.05834463827064843,0.34225730067350735,0,0,0,0,0,0,0,1,0.5905297588114817,0.8352724961308866,0.08026755852842812,0.98669623059867,0.7459207459207458,0.11340206185567012,0.08838292111085427,0.42130701842714735,0.5786929815728526,P,Southwest_Texas_RAC_P,0.3501413749270153,0.3177124136457517,1008,125,496,0.0016630502085686974,0.00034218301903189366,4.24334100982011e-05,0.00016837577126966195,0.0037312057103669996,0.29213483146067415,0.2222222222222222,0.005108070156116633,0.02185033429014621,0.0018974932006493644,0.0,0.023233582502510355,0.0
87,132,Kerr,52600,0.010158832816409146,0.010886700421001873,0.8786610878661085,0.23087355190627845,0.10753959069257657,0.23684088168001627,0.6296352171601562,0.9041859490234956,0.9502559558362038,0.04974404416379574,Texas,111.0,1.0,0.002404131544580316,0.022500399852343717,0.06006006006006006,48265.0,8.0,8,0,1,0,0,0,1,0,0,0.014186951875053231,0.001062916131665547,0.011454203211982858,0.0017776902765553341,0.010416666666666668,0.009674354323227087,0.8901455755862455,0.046523336271557914,0.24496405860337794,0.045988892089105116,0.06862319072115539,0.3342658972138942,0,0,0,0,0,0,0,1,0.2428596174813275,0.3207771390669909,0.29431438127090304,0.8447893569844789,0.4405594405594405,0.1443298969072165,0.1611630287620117,0.5930923371261706,0.4069076628738294,P,Southwest_Texas_RAC_P,0.3501413749270153,0.3177124136457517,1008,125,496,0.0016630502085686974,0.00034218301903189366,4.24334100982011e-05,0.00016837577126966195,0.008100993267607087,0.29213483146067415,0.2222222222222222,0.008085024367410997,0.21775445302779073,0.0021102661596958173,1.9011406844106464e-05,0.015306703494842802,-2.812410216426453
88,136,Kleberg,30680,0.005995208452833288,0.005750207803287423,0.046025104602510414,0.5020369410306916,0.7172062842596699,0.05892222175384987,0.05435902568503714,0.1808756004755082,0.7762904502838768,0.22370954971612322,Texas,87.0,1.0,0.0016917962721120744,0.03991254973938352,0.07662835249042145,48273.0,11.0,11,0,1,0,0,0,1,0,0,0.007626776383490337,0.001297820596763633,0.0055669029596699905,0.0020932737295594568,0.009895833333333333,0.0046752181048630905,0.8210512655068183,0.10972865993632228,0.1987377482632222,0.10442002671453744,0.11176991005006956,0.27996150521976926,0,0,0,0,0,0,1,0,0.12921468529330848,0.1674082467388901,0.6655518394648829,0.6407982261640801,0.4195804195804196,0.4020618556701031,0.12450880031700952,0.8169368643641124,0.18306313563588764,U,Coastal_Bend_RAC_U,0.05713979770962366,0.06751655864966882,321,12,146,0.0021968720726204117,0.0005087993761263724,1.9020537425284953e-05,0.00023141653867430026,0.007897472956132523,0.07303370786516855,0.0,0.0046873537266995235,0.5052887286756352,0.0028357235984354627,3.259452411994785e-05,0.011043822404235666,-2.5687881337687024
89,138,Lamar,49859,0.00959122139967757,0.010290688558089659,0.5397489539748954,0.4852309053207172,0.23733446094203903,0.4965846085618453,0.48846230603798557,0.48784187924378974,0.95120299256088,0.04879700743911908,Texas,325.0,13.0,0.008399620087854684,0.1283022936507486,0.26666666666666666,48277.0,4.0,4/5N,0,1,0,0,0,1,0,0,0.011414216929038072,0.007116223501500837,0.018242620849853817,0.0011030944549960623,0.004166666666666667,0.01590437937289453,0.5925031739212354,0.3886408351915275,0.49411919565592627,0.02656428884986548,0.02895830106446397,0.6176585476534265,0,0,0,0,0,0,0,1,0.1472095700995527,0.21110159186380717,0.3110367892976589,0.7982261640798227,0.2191142191142191,0.22680412371134026,0.12880163788264043,0.5328768502668413,0.46712314973315877,F,Northeast_Texas_RAC_F,0.011881594653991214,0.06872729862545403,819,99,79,0.00513300820622766,0.002996388967142162,0.00036220086416004156,0.0002890289724105382,0.01195165655210046,0.19662921348314605,0.030303030303030304,0.007669814697541232,0.44444384189029484,0.006518381836779719,0.00026073527347118873,0.017718689966704965,-1.3217558399823195
90,139,Lamb,12893,0.0020612806459905544,0.002129456811479846,0.40167364016736395,0.6988502951126717,0.2521274087596149,0.2733310773962163,0.41629322072230956,0.38421700567906036,0.8557419269006341,0.14425807309936545,Texas,50.0,0.0,0.0006232933634097116,0.06493062735886776,0.0,48279.0,1.0,1,0,1,0,0,0,0,1,0,0.0027150395915291007,0.0005952330337327064,0.003824742680924346,0.00015634409598369389,0.0020833333333333333,0.0021378595491059857,0.8305894279332813,0.1255881006830453,0.43989420759764736,0.013758275902213103,0.05599286173788525,0.34663817439283595,0,0,1,0,0,0,0,0,0.12157246354660228,0.1687209816493478,0.4983277591973244,0.5698447893569847,0.23543123543123537,0.3298969072164949,0.14678202291714826,0.4260396737488672,0.5739603262511328,B,B_RAC_B,0.04229071555496319,0.06117797877644042,382,36,140,0.0025254098679855135,0.0007437984345184781,7.009618754624401e-05,0.00027259628490206006,0.003206182298157256,0.02247191011235955,0.09090909090909091,0.002160852446377929,0.5334246661747046,0.00387807337314822,0.0,0.003711508812215564,0.0
91,142,Lavaca,20154,0.003544684107350846,0.003728235450819327,0.6820083682008367,0.46580350214235267,0.11537409282886435,0.31443883467661515,0.5630335270502658,0.6911606096314733,0.8988499247410573,0.10115007525894226,Texas,184.0,1.0,0.004570817998337884,0.190978177125535,0.03623188405797101,48285.0,8.0,8,0,1,0,0,0,0,1,0,0.004709650418047107,0.0013552180678735725,0.002142656894549241,0.00027215453745309677,0.003125,0.002677723071607497,0.8207892823577614,0.18126888063595728,0.09118803548138024,0.0141671822660825,0.05372997665871945,0.2537358332212438,0,0,0,1,0,0,0,0,0.2506954421789503,0.2851812956002653,0.28093645484949836,0.7649667405764968,0.20745920745920746,0.16494845360824742,0.13910444804015457,0.18809787533984493,0.811902124660155,S,Golden_Crescent_RAC_S,0.000913219122086955,0.006552239868955201,133,15,40,0.0028392045941544528,0.0007124796434387589,8.03548470043713e-05,0.00021427959201165682,0.0030351072537293617,0.29213483146067415,0.2222222222222222,0.002231338968583937,0.24356785777699652,0.009129701299990077,4.961794184777215e-05,0.006394680685360326,-3.3178157727231046
