,County,Population_Estimate,Population_Male,Population_Female,MEDIAN_AGE_TOT,Age017_Per_Pop_Est,Age1844_Per_Pop_Est,Age4554_Per_Pop_Est,Age_5564_Per_Pop_Est,Age_65_plus_Per_Pop_Est,Pop_Female_Ratio,Pop_Male_Ratio,State,Confirmed,Deaths,Active,Incidence_Rate,Lethality_Rate,FIPS,Public_Health_Region,Health_Service_Region,Metro_Area_Metro,Metro_Area_Non-Metro,NCHS_Urban_Rural_Classification_2013_Large Central Metro,NCHS_Urban_Rural_Classification_2013_Large Fringe Metro,NCHS_Urban_Rural_Classification_2013_Medium Metro,NCHS_Urban_Rural_Classification_2013_Micropolitan,NCHS_Urban_Rural_Classification_2013_Non-core,NCHS_Urban_Rural_Classification_2013_Small Metro,White,Black,American_Indian_Alaskan_Native,Asian,Native_Hawaiian_Other_Pacific_Islander,Two_Or_More_Races,White_Pop_Ratio,Black_Pop_Ratio,American_Indian_Alaskan_Native_Pop_Ratio,Asian_Pop_Ratio,Native_Hawaiian_Other_Pacific_Islander_Pop_Ratio,Two_Or_More_Races_Pop_Ratio,Social_Distancing_Score_B,Social_Distancing_Score_B-,Social_Distancing_Score_C,Social_Distancing_Score_C-,Social_Distancing_Score_D,Social_Distancing_Score_D+,Social_Distancing_Score_D-,Social_Distancing_Score_F,Per_Capita_Income,Median_Household_Income,Percent_Population_Poverty,Percentage_High_School_Graduate_Or_Higher,Percentage_Bachelors_Degree_Or_Higher,Unemployment_Rate_Percentage,Land_Area,Percent_Urban,Percent_Rural,Trauma_Area_Letter,Service_Area_RAC,Trauma_Service_Area_Population_Estimate,Total_Staffed_Hospital_Beds,Available_Hospital_Beds,Available_ICU_Beds,Available_Ventilators,Total_Staffed_Hospital_Beds_Ratio,Available_Hospital_Beds_Ratio,Available_ICU_Beds_Ratio,Available_Ventilators_Ratio,Medicaid_Caseload,Nursing_Homes_With_Cases_In_HSR,Assisted_Living_Facilities_With_Cases_In_HSR,# Uninsured,Medicaid_Caseload_Ratio,Confirmed_Per_Capita,Deaths_Per_Capita,Population_Density,Uninsured_Per_Pop,Log_Lethality,Sqrt_Lethality
21,Brewster,9203,0.0019138768253327695,0.001820793785203628,0.535031847133758,0.3904060577167878,0.3845994267209236,0.33031562102567524,0.40693948919904943,0.5415710808105054,0.7977355222040889,0.20226447779591128,Texas,148.0,1.0,0.0036054724156665183,0.36509016149784307,0.033783783783783786,48043.0,10.0,9/10,0,1,0,0,0,0,1,0,0.002480535029321376,0.00016155689832012712,0.0032624141864980084,0.0004574353510671562,0.0022569444444444447,0.0021911361526671413,0.8564878183171902,0.04546355495383358,0.4480421900613844,0.07683436267781803,0.08498050964382274,0.45103594698452176,0,0,1,0,0,0,0,0,0.23360744623170068,0.21425627215520326,0.36454849498327757,0.8348017621145374,0.6689976689976689,0.154639175257732,0.9999999999999999,0.6558251938374786,0.34417480616252133,J,Texas_J_RAC_J,0.04395590069289472,0.11888412017167384,770,48,172,0.0033299413748063547,0.0014618328726344887,9.112724400838371e-05,0.00032653929103004163,0.001036370256910732,0.0,0.030303030303030304,0.0014945001733312057,0.16418835439869456,0.01608171248505922,0.00010866021949364337,0.0004012617839102452,0.15592741497337825,0.0,0.0
22,Briscoe,1546,0.00023811243951537918,0.00024645172705787193,0.5987261146496815,0.43407102139749576,0.2704063788328581,0.38640639330565385,0.4138226004342598,0.6081655867755265,0.8663230966299194,0.13367690337008087,Texas,9.0,0.0,0.00019756013236528868,0.12795807125843467,0.0,48045.0,1.0,1,0,1,0,0,0,0,1,0,0.00032760632335110157,5.31437165526734e-05,8.005924384044192e-05,5.790320899584255e-06,0.0,0.0003669883211363686,0.8723602726930502,0.09360210773085477,0.09207645882847221,0.0056201882116997965,0.0,0.5467792817854077,0,0,0,0,0,0,0,0,0.1395445508765588,0.19693055975378526,0.3712374581939799,0.6387665198237884,0.3659673659673659,0.2371134020618557,0.127596341181521,0.0,0.9999999999999999,A,Panhandle_RAC_A,0.03299360063124136,0.08042918454935623,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,0.00016511161987766999,0.02247191011235955,0.09090909090909091,0.0003092448812268548,0.20620247874294828,0.005821474773609315,0.0,0.0004773007200315414,0.2315653298835705,0.0,0.0
23,Brooks,7093,0.0014551790738067337,0.0013839212365557422,0.2579617834394904,0.7056657373614424,0.3987456075611515,0.0732394951767521,0.23764865083706632,0.3371430977374848,0.7960874845329344,0.20391251546706535,Texas,29.0,0.0,0.0006914604632785105,0.0879068626926903,0.0,48047.0,11.0,11,0,1,0,0,0,0,1,0,0.0019763141238284794,8.184132349111704e-05,0.0009006664932049717,0.00022292735463399382,0.0005208333333333333,0.0003238132245320899,0.951235530225538,0.028906051932957845,0.09884766902145253,0.04676751715831734,0.025444662568255835,0.054250524903441524,0,0,1,0,0,0,0,0,0.12705584673775525,0.0005495864362067282,0.8662207357859532,0.48237885462555075,0.17016317016317015,0.6391752577319587,0.13476207773338178,0.687141274796093,0.31285872520390695,U,Coastal_Bend_RAC_U,0.05713979770962366,0.17004291845493563,1071,148,167,0.0037248552457849696,0.001697582965206682,0.00023458662824518106,0.00026470247916854893,0.003103213927165137,0.07303370786516855,0.0,0.0009838609388498512,0.9614051374152421,0.004088537995206542,0.0,0.0023989505007426582,0.13689553080501904,-0.8754687373539001,0.6454972243679028
24,Brown,37864,0.00791713174115767,0.007979137966625803,0.44904458598726105,0.5038871309307703,0.3654694864310595,0.45920649618355913,0.42826035189139944,0.40578792068485653,0.8816041453623746,0.11839585463762514,Texas,156.0,13.0,0.003506692349483874,0.08863420013300671,0.41666666666666663,48049.0,2.0,2/3,0,1,0,0,0,1,0,0,0.010560880937673964,0.0016400150928155008,0.006544843183956128,0.0008743384558372226,0.005555555555555556,0.007080715843101699,0.858342587455273,0.11651667959091346,0.14554474512612892,0.031805989571647084,0.050842733036590926,0.3292928938204689,0,0,0,0,0,0,0,1,0.1719591541659136,0.23386276826687913,0.27090301003344486,0.8061674008810569,0.261072261072261,0.18556701030927833,0.1349436977842354,0.6001409727117109,0.39985902728828915,D,Big_Country_RAC_D,0.016139866438380873,0.10935622317596567,604,29,79,0.005352279686746674,0.001967606166034687,9.447115697848664e-05,0.0002573524621138084,0.008662463200010614,1.0,0.9292929292929293,0.00595819141267684,0.43943690066587465,0.004120008451299387,0.00034333403760828225,0.013188699443510775,0.1450190154236214,0.0,0.0
25,Burleson,18443,0.0038012492139510804,0.0038534939271766748,0.5318471337579617,0.5105539321704194,0.2734632106907171,0.480515419666395,0.5858107410487727,0.4261745858249076,0.8877790714791811,0.11222092852081911,Texas,131.0,0.0,0.003210352150935941,0.15757557884116888,0.0,48051.0,7.0,7,1,0,0,0,0,0,0,1,0.004608145928179787,0.0024966918036445963,0.004042991813942317,0.0002576692800314994,0.0012152777777777778,0.0033136886643783865,0.6643287261459709,0.3714050035368904,0.2242523379901118,0.0169137302183723,0.022833467822958493,0.31897697626249366,0,0,1,0,0,0,0,0,0.20628953551418758,0.3235690143167267,0.32441471571906355,0.7026431718061674,0.17482517482517482,0.21649484536082472,0.08782155004457946,0.23502164938072703,0.764978350619273,N,Brazos_Valley_RAC_N,0.02289414391751132,0.014077253218884124,123,8,42,0.0014791790972289675,0.00034134902243745404,2.220156243495636e-05,0.0001165582027835209,0.003330242404496933,0.15168539325842695,0.26262626262626265,0.003034121485916152,0.32454838141812087,0.0071029658949194815,0.0,0.009178008418785046,0.15366263623054818,-2.662587827025453,0.26413527189768715
26,Burnet,48155,0.009997730023242682,0.01026418782570597,0.5573248407643311,0.4863252811091372,0.26491765095455977,0.3634405793136919,0.5775019818926328,0.49219342444930597,0.9079989667165436,0.09200103328345577,Texas,215.0,3.0,0.005210648491134488,0.0966017646112468,0.06976744186046512,48053.0,7.0,7,0,1,0,0,0,0,1,0,0.01372530179283628,0.0010426797187634519,0.011548545923983747,0.0013317738069043787,0.007465277777777778,0.007728342292165879,0.8992872133847889,0.05654689540230329,0.24917918739423645,0.03933863681336175,0.05371956279137135,0.27279726002897753,0,0,0,0,0,0,0,1,0.24141514549069218,0.3657497732955951,0.19732441471571907,0.8281938325991187,0.3659673659673659,0.1237113402061856,0.14324868738235974,0.4463800221528547,0.5536199778471453,O,Capital _Area_Trauma_RAC_O,0.2779464353633885,0.4433476394849786,563,50,253,0.002329706025114854,0.00023701201520413134,2.104902444086424e-05,0.00010650806367077304,0.007359260771690433,0.15168539325842695,0.26262626262626265,0.008241761265152725,0.2532614744434857,0.00446474924722251,6.229882670543038e-05,0.01594417022065568,0.15711764095109543,-3.3672958299864737,0.1856953381770519
27,Caldwell,43664,0.009326569287086226,0.00903361433043068,0.29299363057324845,0.5608203623884307,0.5249036918826779,0.4822852633001342,0.3169027531707813,0.21286533027262206,0.8260665601695114,0.17393343983048837,Texas,580.0,4.0,0.014199634513755124,0.3004128759322214,0.03448275862068966,48055.0,7.0,7,1,0,0,1,0,0,0,0,0.011722754760434063,0.0030536379531166135,0.014110441726877889,0.0013028222024064574,0.008159722222222223,0.00837596874123006,0.7774389767842085,0.19019037161236335,0.38015643020172313,0.042985208078382076,0.06475595918103408,0.33875185305702005,0,0,0,0,0,0,0,1,0.12531176576902223,0.30930724629716144,0.3010033444816054,0.6740088105726869,0.17249417249417245,0.1958762886597938,0.06901561932437342,0.5811096566307522,0.4188903433692478,O,Capital _Area_Trauma_RAC_O,0.2779464353633885,0.4433476394849786,563,50,253,0.002329706025114854,0.00023701201520413134,2.104902444086424e-05,0.00010650806367077304,0.010667390012810894,0.15168539325842695,0.26262626262626265,0.008235158171603396,0.477011445947315,0.013283253939171858,9.160864785635764e-05,0.0264393960165258,0.17314034444851595,-2.128231705849268,0.3450327796711771
28,Calhoun,21290,0.004581847624283365,0.004283625915768276,0.37579617834394907,0.5843065560275129,0.37842265381104223,0.37417844701783864,0.3884585345040421,0.3462416274224039,0.7757400458262824,0.2242599541737169,Texas,126.0,3.0,0.003012792018570652,0.1301952131342282,0.11904761904761905,48057.0,8.0,8,0,1,0,0,0,1,0,0,0.005688270687012422,0.0007068114301505561,0.003542621539939555,0.003280216789614481,0.0020833333333333333,0.0029467003432420177,0.7877212854786355,0.08858311542488596,0.13995037708784186,0.249720601260322,0.033908687946761606,0.2313322143636594,0,0,0,0,0,0,0,1,0.1704952105548527,0.3023961968618615,0.30434782608695654,0.7048458149779735,0.18881118881118883,0.39175257731958757,0.06267542845821088,0.5565401268754406,0.4434598731245594,S,Golden_Crescent_RAC_S,0.000913219122086955,0.013390557939914165,122,17,47,0.0028124196451529957,0.0006535527556355533,9.106882660495414e-05,0.00025177852061369677,0.004494869008991212,0.29213483146067415,0.2222222222222222,0.003690028778482719,0.39845246176472654,0.005918271488961954,0.00014091122592766557,0.013824662958196845,0.1611085016439643,-0.916290731874155,0.6324555320336759
29,Callahan,13943,0.0028654716015647876,0.002879904284047201,0.5191082802547772,0.5146868507713912,0.28674867333992393,0.46087356767922083,0.5341221774550795,0.43490094831459886,0.8746300436886563,0.1253699563113435,Texas,25.0,2.0,0.0005432903640045439,0.03485328636447817,0.4,48059.0,2.0,2/3,1,0,0,0,0,0,0,1,0.00391693929064385,0.0002508383421286184,0.00250185137001381,0.0002750402427302521,0.0022569444444444447,0.002709237311918485,0.9109366548221056,0.046560169176695504,0.16579459740055058,0.02664796292048001,0.05609091517263865,0.3527610090700606,0,0,0,0,1,0,0,0,0.17703777335984092,0.27828309197329015,0.23076923076923075,0.8700440528634359,0.17249417249417245,0.1752577319587629,0.1274972756992372,0.2801329171281845,0.7198670828718156,D,Big_Country_RAC_D,0.016139866438380873,0.10935622317596567,604,29,79,0.005352279686746674,0.001967606166034687,9.447115697848664e-05,0.0002573524621138084,0.0024486642912215167,1.0,0.9292929292929293,0.002187824996010631,0.31428194839406504,0.0017930144158359034,0.00014344115326687227,0.0050438511367643084,0.14810299074804562,-2.2130609585991206,0.3307043585538023
30,Cameron,423163,0.0880990376752018,0.0912819281372041,0.15923566878980877,0.7880344125867395,0.4538972063409843,0.3683944393968883,0.11556414346581001,0.1753672772762077,0.9224807644649988,0.07751923553500095,Texas,3246.0,71.0,0.07838198251592829,0.17069928980074783,0.10936537276648184,48061.0,11.0,11,1,0,0,0,1,0,0,0,0.1251895403902908,0.00368711105442448,0.05750255188839742,0.009649569779157161,0.0546875,0.02567838870539473,0.9648485637565296,0.02067884335311389,0.08238370244758744,0.03109564058025578,0.04478249307630171,0.0606519170327878,0,0,0,0,0,0,0,1,0.08092354961142237,0.11032947706850593,0.7625418060200668,0.37665198237885433,0.22144522144522147,0.5051546391752578,0.1262259353432619,0.9221629241768201,0.07783707582317995,V,Lower_Rio_Grande_Valley_RAC_V,0.15260252261119156,0.25218884120171675,949,226,181,0.0023875325605438404,0.0006851431508787737,0.0001631637008415204,0.0001306753533288283,0.15680591571346647,0.07303370786516855,0.0,0.11505230200348864,0.7833464707659983,0.007670802976630755,0.00016778404539149217,0.15711722585594368,0.24723569877328594,-2.5649493574615367,0.2773500981126146
31,Camp,13094,0.002629069125708406,0.002755203923005953,0.35031847133757943,0.6661012821293519,0.31703503392500154,0.3407510057207974,0.34403662163893556,0.35850340555555443,0.9317702122079672,0.06822978779203215,Texas,130.0,2.0,0.003136267101298958,0.22287195789239928,0.07692307692307693,48063.0,4.0,4/5N,0,1,0,0,0,0,1,0,0.0030286808049842526,0.002301122926730758,0.002381762504253147,0.00039084666072193726,0.003993055555555556,0.0036806769855147552,0.5440740209903876,0.48319441775381006,0.17067194102295258,0.0435195205342714,0.10567223681896769,0.5351838475999515,0,0,0,0,0,0,1,0,0.17042291704319537,0.18738149542469296,0.4581939799331104,0.7202643171806167,0.1794871794871795,0.3711340206185567,0.01132648680777994,0.38787634679287086,0.6121236532071291,G,Piney_Woods_RAC_G,0.0998850343827316,0.13939914163090128,319,23,229,0.0020575855529206253,0.00032933757721107854,2.374534255753858e-05,0.00023642101937723192,0.0035410545620193153,0.19662921348314605,0.030303030303030304,0.0023518018191522726,0.5464357414790251,0.009928211394531847,0.0001527417137620284,0.022062036649364646,0.16908507713456544,0.0,0.0
32,Carson,5926,0.0011841498338556558,0.0011593763296807924,0.46496815286624205,0.5656147324583616,0.29458863249888867,0.30980996270299377,0.48660755289900104,0.4306209534708139,0.8334697431907359,0.16653025680926392,Texas,10.0,0.0,0.00022225514891094974,0.03241417563197199,0.0,48065.0,1.0,1,1,0,0,0,1,0,0,0,0.0015965470171505267,6.802395718742194e-05,0.0017813181754498329,0.00011001609709210085,0.0005208333333333333,0.001252077801524081,0.9054228957095758,0.0288232550245218,0.3768170891319694,0.025651908050979985,0.03045544913881854,0.4058114887108637,0,0,1,0,0,0,0,0,0.24012289896981745,0.4770822456101783,0.12709030100334454,0.9625550660792952,0.44522144522144513,0.1237113402061856,0.13093154575174193,0.04833350115799013,0.9516664988420099,A,Panhandle_RAC_A,0.03299360063124136,0.08042918454935623,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,0.0005248190774683082,0.02247191011235955,0.09090909090909091,0.0008363918495815288,0.11170109114866439,0.0016874789065136687,0.0,0.0020416223820824966,0.14124198447519407,-1.6486586255873816,0.4385290096535146
33,Cass,30026,0.00611312008091548,0.006454928823898655,0.5477707006369427,0.5247373683606261,0.24161765137050484,0.4947681680287819,0.4789171714834195,0.4919368142704364,0.946269786317971,0.05373021368202879,Texas,52.0,2.0,0.0012100558107373933,0.033439262938893106,0.19230769230769232,48067.0,4.0,4/5N,0,1,0,0,0,0,1,0,0.007218015297446104,0.005437665077669542,0.0044633028441046375,0.00042558858611944277,0.002777777777777778,0.005170217818362369,0.5762544249953225,0.49790278371971036,0.10915501799131747,0.017049652202301584,0.03205737100675213,0.2995469448756113,0,0,0,0,1,0,0,0,0.15456352792336883,0.1934269462229672,0.511705685618729,0.8237885462555066,0.16550116550116548,0.41237113402061853,0.13368886834197405,0.26170576981170074,0.7382942301882993,F,Northeast_Texas_RAC_F,0.011881594653991214,0.14540772532188845,693,102,63,0.00754768063396127,0.0025354060491202908,0.00037317664792246705,0.00023049145901093553,0.007329776553855135,0.19662921348314605,0.030303030303030304,0.00402678654949844,0.477629006333193,0.0017318324119096782,6.6608938919603e-05,0.010525020692535386,0.12442549790181842,-3.0910424533583156,0.21320071635561044
34,Castro,7530,0.0015607693297498193,0.0014639653872241109,0.24522292993630568,0.7459422632575321,0.3770872280286186,0.1309288369674244,0.3276255884963104,0.2657380958906695,0.7778493075136625,0.22215069248633768,Texas,110.0,1.0,0.0026670617869313973,0.3310354829879981,0.045454545454545456,48069.0,1.0,1,0,1,0,0,0,0,1,0,0.0020425064629040744,0.00021363774054174704,0.0026419550467345833,0.00013896770159002212,0.00017361111111111112,0.0007555641905748764,0.8893166012439562,0.07547344446304036,0.44764281863491356,0.025123470474558575,0.007989331190643587,0.16719314116820386,0,0,1,0,0,0,0,0,0.20770829568046265,0.21451732571240145,0.4147157190635451,0.4845814977973566,0.1351981351981352,0.13402061855670103,0.12667173001353896,0.5461685630852885,0.45383143691471145,B,B_RAC_B,0.04229071555496319,0.20180257510729616,757,28,206,0.005296156392382881,0.0014739670547918532,5.451925698041201e-05,0.0004011059620701741,0.0017528367503084786,0.02247191011235955,0.09090909090909091,0.002001837861037896,0.4603293875532897,0.014608233731739707,0.00013280212483399734,0.0026972641278767734,0.251792828685259,-3.8480176754522337,0.14602041508114227
35,Chambers,43837,0.009366753433072663,0.009066895845708581,0.24840764331210197,0.7156609187659013,0.49646315030092114,0.5883667378523136,0.2051206866548112,0.11007050015574515,0.8251973384331366,0.17480266156686364,Texas,469.0,2.0,0.011507877710278065,0.2406798746904743,0.021321961620469083,48071.0,6.0,6/5S,1,0,0,1,0,0,0,0,0.011600741232184119,0.0038646110677104093,0.009226827852610931,0.0016907737026786024,0.009548611111111112,0.007426116615935928,0.748654482669525,0.24063029759015567,0.2036819300452165,0.05749879968935143,0.07547919594418052,0.2918172065747847,0,0,0,0,0,0,0,1,0.3060907283571299,0.8166442252205215,0.1137123745819398,0.7775330396475768,0.32167832167832167,0.4639175257731959,0.07760129445563518,0.5465713422616051,0.4534286577383949,R,East_Texas_Gulf_Coast_RAC_R,0.14299884958439354,0.11107296137339058,223,4,139,0.0012702054708200272,0.0001703282140666663,3.0552146020926694e-06,0.00010616870742272026,0.006082594139422021,0.6910112359550562,1.0,0.0065216553955528165,0.219097382568621,0.010698724821497821,4.56235600063873e-05,0.024225214251023374,0.13693911535917147,-3.353406717825807,0.18698939800169145
36,Cherokee,52646,0.011376388223309284,0.010797534640159414,0.3471337579617836,0.6313462600039119,0.3752918713653499,0.48309642504361316,0.2905630060498128,0.31945260202154707,0.7976866220838856,0.20231337791611415,Texas,286.0,2.0,0.006988689682422087,0.11896844756514113,0.03496503496503497,48073.0,4.0,4/5N,0,1,0,0,0,1,0,0,0.01292916352100539,0.008098039528296372,0.017252767047615237,0.0008714432953874304,0.006076388888888889,0.011452194374284913,0.6031928960101911,0.42236002904995695,0.3864293543693112,0.02086609426355923,0.03999521778091626,0.3918256439674527,0,0,0,0,0,0,1,0,0.1325411169347551,0.1842076337555989,0.41137123745819393,0.6850220264317177,0.23543123543123537,0.25773195876288657,0.15285803916388735,0.3720672641224449,0.627932735877555,G,Piney_Woods_RAC_G,0.0998850343827316,0.13939914163090128,319,23,229,0.0020575855529206253,0.00032933757721107854,2.374534255753858e-05,0.00023642101937723192,0.013483132816081872,0.19662921348314605,0.030303030303030304,0.009548073272328086,0.5054428778712137,0.005432511491851233,3.7989590852106524e-05,0.01647072705430649,0.1662614443642442,0.0,0.0
37,Childress,7306,0.001822393769576412,0.0011117711242832889,0.2006369426751592,0.415770478119895,0.7905794740797734,0.0,0.16027331481930862,0.24922760025796759,0.21363977692433855,0.7863602230756612,Texas,7.0,0.0,0.0001481700992739665,0.015557333788573992,0.0,48075.0,1.0,1,0,1,0,0,0,0,1,0,0.0018018347784310585,0.0008396707215322396,0.0013409923343274024,0.0001563386642887749,0.00034722222222222224,0.001122552511711245,0.7087227085232644,0.31506133983177065,0.18652941624019037,0.03005526146464485,0.016468563883259298,0.2794611737487952,0,0,0,0,1,0,0,0,0.09292427254653893,0.1678299579566377,0.5384615384615384,0.8105726872246695,0.19347319347319344,0.10309278350515463,0.09399663177360235,0.6731446984190916,0.32685530158090825,A,Panhandle_RAC_A,0.03299360063124136,0.08042918454935623,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,0.0011793687134119284,0.02247191011235955,0.09090909090909091,0.0009376392840045561,0.2864039737567197,0.0009581166164796058,0.0,0.003383181551406524,0.12715576238707912,0.0,0.0
38,Clay,10471,0.0021451494102121597,0.002127067982761018,0.6401273885350317,0.4414261812614193,0.2256395128292895,0.4151319504654061,0.6822331689708308,0.523267412423003,0.8546297725555985,0.1453702274444013,Texas,13.0,0.0,0.000296340198547933,0.022107380372807885,0.0,48077.0,2.0,2/3,1,0,0,0,0,0,0,1,0.0029225290354068004,0.00011585330208482801,0.002762043912495246,0.00013896770159002212,0.00017361111111111112,0.0022882801200267686,0.9170800258296421,0.02745997664102987,0.3030974714891553,0.01614843593794213,0.00574535993367837,0.40774622284743245,0,0,1,0,0,0,0,0,0.20363274896078074,0.3885576103981754,0.1939799331103679,0.898678414096916,0.20979020979020982,0.16494845360824742,0.15876894627348678,0.2557647769610311,0.7442352230389688,C,North_Texas_RAC_C,0.005105420167498185,0.0584549356223176,237,14,30,0.0047772222045288065,0.0010782872975936449,6.369629606038409e-05,0.00013649206298653734,0.0013665934966660721,1.0,0.9292929292929293,0.001585842967430241,0.20655071264318892,0.0012415242097220897,0.0,0.0030941173470233597,0.14497182695062555,0.0,0.0
39,Cochran,2853,0.0005279512797154277,0.000511439994270524,0.29299363057324845,0.6825250211752482,0.37949577080884844,0.4039703616383825,0.32446327057719915,0.26536608519636246,0.8109048628109561,0.1890951371890437,Texas,5.0,0.0,9.878006618264433e-05,0.033917879002223934,0.0,48079.0,1.0,1,0,1,0,0,0,0,1,0,0.0006780901832490677,0.0001328592913816835,0.0016011848768088385,3.474192539750554e-05,0.0012152777777777778,0.00025905057962567193,0.8190861803906448,0.12647931899749162,0.8248471926559122,0.01678376864052627,0.14760520401641203,0.18656273205391474,0,0,1,0,0,0,0,0,0.16727814928610155,0.17582644060344588,0.5618729096989966,0.4735682819383258,0.051282051282051294,0.268041237113402,0.10697420995277877,0.0,0.9999999999999999,B,B_RAC_B,0.04229071555496319,0.20180257510729616,757,28,206,0.005296156392382881,0.0014739670547918532,5.451925698041201e-05,0.0004011059620701741,0.00074152807855775,0.02247191011235955,0.09090909090909091,0.0006471031678341303,0.5493636232213173,0.0017525411847178409,0.0,0.0011276056585819267,0.23308797756747285,0.0,1.0
