,County,Population_Estimate,Population_Male,Population_Female,MEDIAN_AGE_TOT,Age017_Per_Pop_Est,Age1844_Per_Pop_Est,Age4554_Per_Pop_Est,Age_5564_Per_Pop_Est,Age_65_plus_Per_Pop_Est,Pop_Female_Ratio,Pop_Male_Ratio,State,Confirmed,Deaths,Active,Incidence_Rate,Lethality_Rate,FIPS,Public_Health_Region,Health_Service_Region,Metro_Area_Metro,Metro_Area_Non-Metro,NCHS_Urban_Rural_Classification_2013_Large Central Metro,NCHS_Urban_Rural_Classification_2013_Large Fringe Metro,NCHS_Urban_Rural_Classification_2013_Medium Metro,NCHS_Urban_Rural_Classification_2013_Micropolitan,NCHS_Urban_Rural_Classification_2013_Non-core,NCHS_Urban_Rural_Classification_2013_Small Metro,White,Black,American_Indian_Alaskan_Native,Asian,Native_Hawaiian_Other_Pacific_Islander,Two_Or_More_Races,White_Pop_Ratio,Black_Pop_Ratio,American_Indian_Alaskan_Native_Pop_Ratio,Asian_Pop_Ratio,Native_Hawaiian_Other_Pacific_Islander_Pop_Ratio,Two_Or_More_Races_Pop_Ratio,Social_Distancing_Score_B,Social_Distancing_Score_B-,Social_Distancing_Score_C,Social_Distancing_Score_C-,Social_Distancing_Score_D,Social_Distancing_Score_D+,Social_Distancing_Score_D-,Social_Distancing_Score_F,Per_Capita_Income,Median_Household_Income,Percent_Population_Poverty,Percentage_High_School_Graduate_Or_Higher,Percentage_Bachelors_Degree_Or_Higher,Unemployment_Rate_Percentage,Land_Area,Percent_Urban,Percent_Rural,Trauma_Area_Letter,Service_Area_RAC,Trauma_Service_Area_Population_Estimate,Total_Staffed_Hospital_Beds,Available_Hospital_Beds,Available_ICU_Beds,Available_Ventilators,Total_Staffed_Hospital_Beds_Ratio,Available_Hospital_Beds_Ratio,Available_ICU_Beds_Ratio,Available_Ventilators_Ratio,Medicaid_Caseload,Nursing_Homes_With_Cases_In_HSR,Assisted_Living_Facilities_With_Cases_In_HSR,# Uninsured,Medicaid_Caseload_Ratio,Confirmed_Per_Capita,Deaths_Per_Capita,Population_Density,Log_Lethality,Sqrt_Lethality,Sq_Lethality
133,Refugio,6948,0.000795597012148253,0.0008708348718363742,0.6486486486486485,0.34371730189715466,0.16854990888763488,0.40909809455658164,0.5269980591301278,0.6799638814567589,0.8653398561467789,0.13466014385322111,Texas,39.0,0.0,0.0002471210398853358,0.10028405035307109,0.0,48391.0,11.0,11,0,1,0,0,0,0,1,0,0.0010314952529544448,0.00042197770427122215,0.001021266370299171,0.00013897252976328346,0.0,0.0009609570700526906,0.7996686545674507,0.17373143796301851,0.26048901214592884,0.03140537405834219,0.0,0.3460540593777077,0,0,0,0,0,1,0,0,0.16598905633845873,0.20259130004671488,0.3745819397993311,0.6940133037694014,0.08158508158508163,0.39175257731958757,0.1062147079219364,0.3959319303192025,0.6040680696807975,U,Coastal_Bend_RAC_U,0.05713979770962366,0.06751655864966882,321,12,146,0.0021968720726204117,0.0005087993761263724,1.9020537425284953e-05,0.00023141653867430026,0.0010810173066003995,0.07303370786516855,0.0,0.0002819460888240315,0.36393326640512913,0.005613126079447323,0.0,0.00249526138068092,0.0,0.0,0.0
134,Robertson,17074,0.0029171890445435947,0.0030483435591097084,0.5135135135135134,0.4074000642378306,0.2677726155764909,0.38613089007618506,0.46005555001413856,0.5246428630654568,0.8834905402065725,0.11650945979342664,Texas,86.0,0.0,0.0014085899273464145,0.08661923717066429,0.0,48395.0,7.0,7,1,0,0,0,0,0,0,1,0.0030932646931599254,0.003620292344452853,0.002983699787736793,0.00037927919581229444,0.0020833333333333333,0.00279649304655783,0.4871332629584484,0.5864498936926752,0.21538994274883966,0.02932120360944838,0.042281595782274486,0.32609563103335926,0,0,0,0,0,1,0,0,0.14344959700017323,0.20391030749361105,0.35785953177257523,0.7560975609756098,0.23543123543123537,0.27835051546391754,0.12019945183766469,0.26331688651696705,0.7366831134830328,N,Brazos_Valley_RAC_N,0.02289414391751132,0.0056975998860480034,155,10,42,0.0014375511676634244,0.00043015527217727946,2.775195304369545e-05,0.0001165582027835209,0.0037739744714739734,0.15168539325842695,0.26262626262626265,0.001986838844681847,0.43909887468648023,0.005036898207801336,0.0,0.006123315003879767,0.0,0.0,0.0
135,Rockwall,104915,0.02148967413458507,0.02177213631895655,0.40540540540540504,0.5570688407819921,0.36087761471595015,0.7864001039522106,0.3445463742039354,0.18389525691704023,0.8695393131203768,0.1304606868796223,Texas,423.0,17.0,0.00931646320367716,0.06278492159426052,0.2768584187023903,48397.0,3.0,2/3,1,0,0,1,0,0,0,0,0.026756907492367577,0.008232285439749661,0.01702110617165285,0.009751239171723722,0.021006944444444446,0.023710805908266387,0.7187300022137564,0.20807735898002147,0.14181786795560797,0.14413876096479014,0.06938301794529945,0.41413769148886004,0,0,0,0,0,0,0,1,0.3534476609706641,1.0,0.0,0.9623059866962309,0.7156177156177156,0.13402061855670103,0.0,0.8454334910885107,0.15456650891148926,E,North_Central_Texas_RAC_E,1.0,1.0,2692,352,1258,0.0017919377035870933,0.00033316501816813693,4.356392510965238e-05,0.00015569152780665538,0.009105321761188086,1.0,0.9292929292929293,0.011711776205291995,0.030086442560755766,0.004031835295239003,0.00016203593385121287,0.27285308985634793,-1.2842490272811897,0.5261733732358473,0.07665058400638806
136,Rusk,54406,0.011831297503236925,0.009999848257234337,0.46332046332046306,0.34542669611675714,0.4074833906594403,0.5367700291952961,0.4082132503510707,0.37924133396792037,0.5865595735510976,0.41344042644890155,Texas,266.0,3.0,0.005782632333316859,0.08311589339176303,0.07769423558897241,48401.0,4.0,4/5N,1,0,0,0,0,0,0,1,0.012223783490397997,0.010079633676584382,0.010913532780648003,0.0010770371056654468,0.008333333333333333,0.010052258788978146,0.549822780218981,0.5071976008180479,0.21554198393852358,0.02256248281363472,0.053076202359045296,0.33548271821163467,0,0,0,0,0,0,0,1,0.10361833725634051,0.2708361957626886,0.37792642140468224,0.6829268292682926,0.17249417249417245,0.31958762886597936,0.13155896047287258,0.3436713321921257,0.6563286678078744,G,Piney_Woods_RAC_G,0.0998850343827316,0.11366711772665763,554,89,231,0.0020999142070449333,0.0005719530337772336,9.188415163569276e-05,0.00023848583177353964,0.010631724097247313,0.19662921348314605,0.030303030303030304,0.008060794625402682,0.3259834017352654,0.00488916663603279,5.514097709811418e-05,0.019020391780304218,-2.5549742124047174,0.2787368572488619,0.006036394243754748
137,San Augustine,8237,0.0010629347178432306,0.001150715972949323,0.8764478764478763,0.22214899869850124,0.05270847455560801,0.36688203528319274,0.7418233639318537,0.8576850230575616,0.8751767137236599,0.12482328627633921,Texas,119.0,7.0,0.0020511046310482876,0.30977294170560704,0.4052287581699346,48405.0,5.0,4/5N,0,1,0,0,0,0,1,0,0.0010287478551217753,0.0018239640819380787,0.0008410428931875524,4.3428915551026084e-05,0.00017361111111111112,0.0011769024790532954,0.47684964348999537,0.6197736303801602,0.1611672360811907,0.005278771741097952,0.007303589154491467,0.3362904677056523,0,0,1,0,0,0,0,0,0.13820193806743503,0.12022203292022748,0.5719063545150501,0.7095343680709536,0.09790209790209789,0.5670103092783505,0.0666215368358485,0.0,0.9999999999999999,H,Deep_East_Texas_RAC_H,0.011732492488250614,0.0101132397977352,234,8,97,0.0021311698285143175,0.0008598167928833626,2.9395445910542308e-05,0.0003564197816653255,0.0019717873655180546,0.19662921348314605,0.030303030303030304,0.00041741237368870295,0.558817634326412,0.014447007405608838,0.000849823965035814,0.004650568371936756,-0.9033035363473441,0.636575807088154,0.16421034644794733
138,San Jacinto,28859,0.0054712265496711324,0.0054989892245776075,0.7027027027027026,0.3039991472801401,0.15001775211813506,0.4345483567376107,0.7040120629377824,0.6426049205038106,0.8438406185169733,0.15615938148302666,Texas,61.0,0.0,0.0007907873276330747,0.017298378343137993,0.0,48407.0,5.0,4/5N,0,1,0,0,0,0,1,0,0.006765925062587249,0.0028698735554969768,0.005326604990187833,0.0004140223282531153,0.0038194444444444448,0.006262416861017535,0.7288819824575383,0.26946851215578604,0.2061739171224673,0.01456133114525468,0.04586134672171651,0.41687106249527994,0,0,0,1,0,0,0,0,0.0835345785059966,0.23291473166442256,0.4147157190635451,0.7605321507760532,0.06293706293706294,0.3711340206185567,0.072978238615725,0.0,0.9999999999999999,H,Deep_East_Texas_RAC_H,0.011732492488250614,0.0101132397977352,234,8,97,0.0021311698285143175,0.0008598167928833626,2.9395445910542308e-05,0.0003564197816653255,0.006138054611283579,0.19662921348314605,0.030303030303030304,0.004758941600815,0.389944889340886,0.002113725354308881,0.0,0.016309486346098877,0.0,0.0,0.0
139,San Patricio,66730,0.013718060094949799,0.013335238548057777,0.3436293436293436,0.5449215681115855,0.38994649334506015,0.3940200983942743,0.3006050813674046,0.30343290865614203,0.8022433700621421,0.19775662993785748,Texas,267.0,0.0,0.005881480749270993,0.06205840146232888,0.0,48409.0,11.0,11,1,0,0,0,1,0,0,0,0.018285153642118464,0.0014349367777484886,0.012815891705715086,0.0023104183073145873,0.01840277777777778,0.010289798738878812,0.8960130458969024,0.049687359258925985,0.19760205165662303,0.0470976303358433,0.09556308061962983,0.2686443872085692,0,0,0,0,0,0,0,1,0.17963296956357822,0.32264845703608036,0.40802675585284276,0.6563192904656319,0.16783216783216784,0.5773195876288659,0.09348479344846942,0.809082670425939,0.19091732957406102,U,Coastal_Bend_RAC_U,0.05713979770962366,0.06751655864966882,321,12,146,0.0021968720726204117,0.0005087993761263724,1.9020537425284953e-05,0.00023141653867430026,0.016389284213165406,0.07303370786516855,0.0,0.010992593408408823,0.4541947712429786,0.004001198861081972,0.0,0.03140012591675697,0.0,0.0,0.0
140,Scurry,16703,0.003187520932542356,0.002625571353663492,0.3629343629343629,0.4716882860794276,0.4339552103515646,0.41104867766345166,0.31243561904461936,0.30643346469051025,0.5661601490188195,0.43383985098118005,Texas,84.0,1.0,0.0013344536153808138,0.08643280739035493,0.082010582010582,48415.0,2.0,2/3,0,1,0,0,0,1,0,0,0.0037352399867270156,0.0009321774474706848,0.0040650406504065045,0.00034453606337147354,0.0015625,0.0029692493737583136,0.812579272393114,0.15050752615452195,0.33169163952855113,0.02675917424962791,0.032415552582764524,0.35645380381508274,0,0,0,0,1,0,0,0,0.16078215592170292,0.315778626583496,0.35785953177257523,0.713968957871397,0.18881118881118883,0.24742268041237117,0.1284879305220751,0.6877454435605679,0.31225455643943206,B,B_RAC_B,0.04229071555496319,0.06117797877644042,382,36,140,0.0025254098679855135,0.0007437984345184781,7.009618754624401e-05,0.00027259628490206006,0.0026944319497393316,1.0,0.9292929292929293,0.001779784685701699,0.28342831684565417,0.005029036699994013,5.986948452373825e-05,0.0056206618915723644,-2.5009069911344417,0.28637489766140817,0.006725735561714397
141,Shelby,25274,0.004688034007067125,0.004759664749649727,0.4362934362934363,0.5262121561225206,0.257591015061985,0.4562900058439374,0.4011183892920871,0.42774064129074363,0.8557535505925382,0.1442464494074609,Texas,292.0,14.0,0.006153313893144862,0.2411526127494802,0.3302891933028919,48419.0,5.0,4/5N,0,1,0,0,0,0,1,0,0.005161444728308302,0.004733165534306681,0.004645760743321719,0.0009583314031593089,0.0036458333333333334,0.00372505830526043,0.5352811771778374,0.5151889860975095,0.21017923987766157,0.05426407204460136,0.049986268148155044,0.27548759164312386,0,0,0,0,1,0,0,0,0.15641080508258698,0.16329586985793187,0.5183946488294314,0.5964523281596454,0.18648018648018647,0.31958762886597936,0.1103589472641416,0.20712919142080355,0.7928708085791966,G,Piney_Woods_RAC_G,0.0998850343827316,0.11366711772665763,554,89,231,0.0020999142070449333,0.0005719530337772336,9.188415163569276e-05,0.00023848583177353964,0.006543620449366948,0.19662921348314605,0.030303030303030304,0.004827225419202071,0.5171441007447896,0.011553375009891589,0.0005539289388304187,0.010034689103287992,-1.107786664944151,0.5747079199931839,0.1090909512126751
142,Sherman,3022,0.0,0.0,0.39768339768339755,0.561983286560475,0.26579590407329967,0.6489831879823291,0.4332903954484324,0.30290984128888987,0.6897655419262039,0.3102344580737957,Texas,32.0,0.0,7.413631196560074e-05,0.21828350994882756,0.0,48421.0,1.0,1,0,1,0,0,0,0,1,0,0.0,2.0195406501645393e-05,0.0001601986463214386,3.184787140408579e-05,0.0,0.0,0.9109018248369491,0.0439356267396672,0.3037577102068436,0.028258400457795946,0.0,0.21723506376571736,0,0,1,0,0,0,0,0,0.23631787566614698,0.3706410925778352,0.23411371237458192,0.5720620842572062,0.33333333333333337,0.11340206185567012,0.13137734042201896,0.0,0.9999999999999999,A,Panhandle_RAC_A,0.03299360063124136,0.04985399900292002,407,35,109,0.0025856173331788323,0.0009247330884040288,7.952250145980592e-05,0.00024765579026053843,0.0,0.02247191011235955,0.09090909090909091,0.0,0.1671335963980688,0.010589013898080741,0.0,0.0005919664118912029,0.0,0.0,0.0
143,Smith,232751,0.04734358284709952,0.050178803558873664,0.3667953667953665,0.45237677393409315,0.3947361635031722,0.3735258759759512,0.3340920226479078,0.37907646624308655,0.9448489114766656,0.055151088523333947,Texas,1164.0,7.0,0.027875253299065882,0.08576918602180977,0.041428025964108446,48423.0,4.0,4/5N,1,0,0,0,0,0,0,1,0.05437191890780557,0.04401323118000697,0.03882814690215867,0.01106858294343818,0.042708333333333334,0.04575883216722812,0.5246181186330405,0.5163094381016425,0.14387911733043718,0.06797378103140628,0.06358416209135243,0.3481525640478311,0,0,0,0,0,0,0,1,0.294612743150022,0.3678382017531807,0.3311036789297659,0.8026607538802661,0.4055944055944055,0.21649484536082472,0.13114618763002345,0.6886516967072802,0.31134830329271973,G,Piney_Woods_RAC_G,0.0998850343827316,0.11366711772665763,554,89,231,0.0020999142070449333,0.0005719530337772336,9.188415163569276e-05,0.00023848583177353964,0.045650490734664075,0.19662921348314605,0.030303030303030304,0.039808364767752416,0.3118638062018714,0.005001052627056382,3.0075058753775495e-05,0.08321323964549428,-3.1837976715271976,0.2035387578917304,0.0017162813352828436
144,Starr,64633,0.012815528000523555,0.013340718147928964,0.0656370656370655,0.8376515198669474,0.44201518932174577,0.32482242388678517,0.0,0.11945677051846115,0.9082355546668852,0.09176444533311479,Texas,1005.0,4.0,0.024020165076854644,0.33591375446820165,0.02741846323935876,48427.0,11.0,11,0,1,0,0,0,1,0,0,0.01858339894017602,0.00023809321349308252,0.004765909728062798,0.0004140223282531153,0.002604166666666667,0.0016519823788546256,0.9999999999999998,0.0,0.0,0.0,0.013961829993705896,0.0,0,0,0,0,1,0,0,0,0.0,0.00568821961473992,0.9397993311036791,0.0,0.046620046620046623,0.9999999999999999,0.18095961430505567,0.7682005840298057,0.23179941597019435,V,Lower_Rio_Grande_Valley_RAC_V,0.15260252261119156,0.18403247631935046,408,36,177,0.0021817730262967904,0.0002945610174484085,2.599067801015369e-05,0.000127787500216589,0.029267105660961707,0.07303370786516855,0.0,0.016793413915581375,1.0,0.015549332384385686,6.188789008710721e-05,0.017018132410866877,-3.5965386516644133,0.16558521443461902,0.0007517721264080677
145,Swisher,7397,0.0010175942429573623,0.0008413293340684426,0.34749034749034724,0.46490298611152925,0.4012521849274301,0.29246130005024695,0.2759534647295512,0.4140852962137318,0.6040725462778531,0.395927453722146,Texas,51.0,1.0,0.0005189541837592053,0.1306753103130573,0.13507625272331153,48437.0,1.0,1,0,1,0,0,0,0,1,0,0.0010827800124976075,0.0006377496789993283,0.0018022347711161837,0.00010712465835919767,0.0020833333333333333,0.0013712533471538395,0.7271740261149338,0.243881275185175,0.4129671384080725,0.021594746237288794,0.09759577752961397,0.4370125288312402,0,0,1,0,0,0,0,0,0.15957977970022114,0.17872550905443652,0.47157190635451496,0.7095343680709536,0.17482517482517482,0.21649484536082472,0.12597827163755243,0.6286375994361092,0.37136240056389086,A,Panhandle_RAC_A,0.03299360063124136,0.04985399900292002,407,35,109,0.0025856173331788323,0.0009247330884040288,7.952250145980592e-05,0.00024765579026053843,0.0013346803035107252,0.02247191011235955,0.09090909090909091,0.0005220408050882458,0.4193848464350832,0.006894687035284575,0.000135189941868325,0.002260574143988467,-2.0019158250154536,0.36752721358194895,0.018245594049771927
146,Tarrant,2102515,0.4389727901544442,0.4523759545041468,0.2895752895752892,0.5288342155747381,0.49399424993199237,0.5724404403182548,0.28788357186607816,0.1301573459105264,0.9022439530317068,0.09775604696829232,Texas,16180.0,254.0,0.3928483171057184,0.1496670718004916,0.10814448564757588,48439.0,3.0,2/3,1,0,1,0,0,0,0,0,0.4652064959474355,0.39913988826625624,0.3705394689414874,0.353612706721638,0.9206597222222223,0.5845534248941867,0.4075513683115617,0.5179420086631469,0.15554246827032536,0.269197694891353,0.15173575336156536,0.5151814817347514,0,0,0,0,0,0,0,1,0.253956123457545,0.4943942183506911,0.23411371237458192,0.8137472283813749,0.5454545454545454,0.1752577319587629,0.12186705412277514,0.9939583123552512,0.006041687644748768,E,North_Central_Texas_RAC_E,1.0,1.0,2692,352,1258,0.0017919377035870933,0.00033316501816813693,4.356392510965238e-05,0.00015569152780665538,0.363406163125954,1.0,0.9292929292929293,0.36433381976376006,0.2462328708899333,0.007695545572802096,0.00012080769935053972,0.8047649432215338,-2.224287115885074,0.3288532889413999,0.011695229775978746
147,Taylor,138034,0.028040089534605687,0.029277080604071092,0.20463320463320445,0.4720992776597652,0.5702303060629003,0.08084683743792676,0.23000543783649352,0.26967614063837797,0.918714397925283,0.08128560207471658,Texas,622.0,7.0,0.01448129293728068,0.0740326122317504,0.07752768846016435,48441.0,2.0,2/3,1,0,0,0,0,0,0,1,0.035017416975926995,0.012232038843207114,0.027353918859385637,0.009273521100662435,0.03680555555555556,0.043728945322622434,0.6937569410902438,0.23615183170242518,0.19953033649522545,0.10095607523196044,0.09239642942677745,0.6020858347674504,0,0,0,0,0,0,0,1,0.1937761746094825,0.24681926850045344,0.36454849498327757,0.8492239467849225,0.39160839160839156,0.154639175257732,0.13015553280718556,0.8455341858825899,0.15446581411741014,D,Big_Country_RAC_D,0.016139866438380873,0.032974859340502816,427,19,58,0.0029351211185384986,0.0013910063458556481,6.189489595142228e-05,0.0001889423139569733,0.02820821012734767,1.0,0.9292929292929293,0.019905834411740413,0.3368522872574089,0.00450613616934958,5.071214338496313e-05,0.049474611029184226,-2.5571201359749938,0.2784379436430393,0.006010542477976301
148,Terry,12337,0.0021087598225219824,0.0018483111873197,0.28185328185328173,0.5844795847922561,0.39414146513276027,0.29375300500432844,0.29507061311801763,0.29216715415796357,0.6517079434476765,0.34829205655232265,Texas,47.0,0.0,0.00044481787179360456,0.0575166322570924,0.0,48445.0,1.0,1,0,1,0,0,0,0,1,0,0.0025810276305800028,0.0005761005433627265,0.002703352156674276,0.0001766109232408394,0.0015625,0.001630387837954565,0.8431442867719989,0.12746115525353469,0.31382554890253866,0.01765155981167759,0.04388724769311145,0.27923317194197483,0,0,0,1,0,0,0,0,0.05854960820876515,0.15377428485064992,0.5785953177257525,0.45898004434589823,0.1118881118881119,0.30927835051546393,0.12574711884555692,0.7585338837982076,0.2414661162017924,B,B_RAC_B,0.04229071555496319,0.06117797877644042,382,36,140,0.0025254098679855135,0.0007437984345184781,7.009618754624401e-05,0.00027259628490206006,0.0030557542418499697,0.02247191011235955,0.09090909090909091,0.0017764806299732923,0.5348047302539582,0.0038096782037772554,0.0,0.0041068948806095235,0.0,0.0,0.0
149,Titus,32750,0.006188974821921007,0.006431785725726637,0.2664092664092663,0.652760429045611,0.32938933648743085,0.4871494974221051,0.23945220831139513,0.27958320700042405,0.8953232032235885,0.10467679677641106,Texas,965.0,6.0,0.022982256709336235,0.6659287955915569,0.04283246977547495,48449.0,4.0,4/5N,0,1,0,0,0,1,0,0,0.007599302405163643,0.003409834950383075,0.015238896231326845,0.0010799323667021819,0.009375,0.005139500734214391,0.6840559273860489,0.2820469384818059,0.6718505350511697,0.04539713553846006,0.09919456026685482,0.28769932568401013,0,0,0,0,0,0,0,1,0.08561326282110071,0.21334945453546206,0.45150501672240806,0.5232815964523281,0.1841491841491841,0.3402061855670103,0.04604893834824819,0.4978350619272984,0.5021649380727017,F,Northeast_Texas_RAC_F,0.011881594653991214,0.06872729862545403,819,99,79,0.00513300820622766,0.002996388967142162,0.00036220086416004156,0.0002890289724105382,0.007828158067441911,0.19662921348314605,0.030303030303030304,0.00685151022880586,0.4545645297718288,0.02946564885496183,0.000183206106870229,0.026233220519964094,-3.150458824402059,0.20696006806984518,0.0018346204670669753
150,Tom Green,119200,0.02469729886259569,0.024632487451716298,0.2779922779922779,0.4233664884739601,0.5297130410346546,0.17467136193804844,0.2775205404546097,0.3188283392601938,0.8453064685985576,0.1546935314014415,Texas,770.0,3.0,0.018237532743537784,0.12036066600537454,0.02683982683982684,48451.0,9.0,9/10,1,0,0,0,0,0,0,1,0.03209906994478036,0.0055037797297642025,0.026653049781729343,0.004878514846898597,0.03767361111111111,0.028655955774380234,0.8176835858798557,0.11780452820896989,0.24334360873493172,0.05717989330262273,0.10951885116462692,0.44328055523659127,0,0,0,0,0,0,0,1,0.20050132974658397,0.29288835151548465,0.34782608695652173,0.771618625277162,0.35198135198135194,0.1752577319587629,0.23029422448238285,0.8494612828516765,0.15053871714832345,K,Concho_Valley_RAC_K,0.0,0.0028487999430239982,188,10,29,0.002663590720896928,0.0010476047186791266,5.572365524888971e-05,0.00016159860022178015,0.020971440791074603,0.0,0.030303030303030304,0.018033536165643328,0.26336541271033587,0.006459731543624161,2.5167785234899328e-05,0.025461981971833355,-3.6178684184707475,0.16382865085151266,0.0007203763047918892
151,Travis,1273954,0.27467858522319705,0.2650313854620314,0.2895752895752892,0.3044718650787537,0.7487624454301413,0.5821235108982348,0.19234411975506227,0.06121139013393778,0.7952074574842594,0.2047925425157402,Texas,13161.0,159.0,0.3205901250432462,0.21216083084050258,0.08322569207000481,48453.0,7.0,7,1,0,1,0,0,0,0,0,0.3091091196207858,0.12034336442717324,0.3047578997957467,0.2736427016259786,0.27447916666666666,0.36546601019262326,0.5691416563439409,0.25174848139220085,0.26134427567505936,0.34707299456466706,0.07465923304250277,0.5339563929384961,0,0,0,0,0,0,0,1,0.4196904390711134,0.6344838009397928,0.23076923076923075,0.8802660753880267,0.9114219114219112,0.10309278350515463,0.1430340455040782,0.9519685832242474,0.04803141677575269,O,Capital _Area_Trauma_RAC_O,0.2779464353633885,0.20988533580229327,753,70,374,0.001425018954646509,0.00031699830807941547,2.9468634217209935e-05,0.00015744670281766452,0.15791553907073805,0.15168539325842695,0.26262626262626265,0.1739442165257854,0.11794700287389703,0.01033082827166444,0.00012480827408210973,0.42446732903638024,-2.48619917990522,0.288488634212866,0.006926515820531262
152,Trinity,14651,0.0023371731582677714,0.0025985948619899543,0.8339768339768339,0.23355283072434985,0.07059445115938912,0.3413387465602604,0.693133467236805,0.8560336070311939,0.9565662271397257,0.043433772860273834,Texas,52.0,0.0,0.0005683783917362725,0.05134067215406947,0.0,48455.0,5.0,4/5N,0,1,0,0,0,1,0,0,0.003047779995707954,0.0013530922356102414,0.002463054187192118,0.00017950618427757447,0.0017361111111111112,0.0023214131467565,0.7508010006067203,0.25346699888488744,0.21467132451472842,0.013338427878569679,0.04106181411886302,0.3232405784084924,0,0,0,0,0,1,0,0,0.0835345785059966,0.14302987002280787,0.42140468227424743,0.780487804878049,0.11421911421911421,0.3608247422680413,0.09355083710332529,0.22918135132413656,0.7708186486758634,G,Piney_Woods_RAC_G,0.0998850343827316,0.11366711772665763,554,89,231,0.0020999142070449333,0.0005719530337772336,9.188415163569276e-05,0.00023848583177353964,0.0032135562224860446,0.19662921348314605,0.030303030303030304,0.0015694264709931439,0.4456497779137508,0.00354924578527063,0.0,0.0065051352814687975,0.0,0.0,0.0
153,Tyler,21672,0.004327876649954852,0.0035963035462284335,0.5868725868725868,0.2125415190483494,0.3317805597973992,0.3469579160970375,0.4600547376580697,0.6475643008992064,0.5720918966899795,0.42790810331002005,Texas,30.0,0.0,2.471210398853358e-05,0.0,0.0,48457.0,5.0,4/5N,0,1,0,0,0,0,1,0,0.004801840878654458,0.002540369554680657,0.0030037246185269733,0.0003503265854449437,0.002604166666666667,0.0030448302669085253,0.707687016564944,0.32037915856414223,0.1415203518980671,0.01837674876040296,0.04163874852266488,0.2667181391790371,0,0,0,0,1,0,0,0,0.05874321115968173,0.19187436454068318,0.4381270903010033,0.796008869179601,0.09324009324009327,0.5463917525773195,0.13162500412772843,0.22021951465109255,0.7797804853489074,H,Deep_East_Texas_RAC_H,0.011732492488250614,0.0101132397977352,234,8,97,0.0021311698285143175,0.0008598167928833626,2.9395445910542308e-05,0.0003564197816653255,0.004157418536570978,0.19662921348314605,0.030303030303030304,0.001959305046945125,0.3481273871241831,0.0013842746400885937,0.0,0.00727644047340092,0.0,0.0,0.0
154,Upshur,41753,0.008129632695101988,0.008314239035320657,0.5289575289575288,0.4242172999169338,0.23730161521257787,0.44352463198202674,0.5813592550742439,0.4659748031263877,0.875649772336915,0.12435022766308457,Texas,82.0,0.0,0.0013097415113922802,0.01374611094640929,0.0,48459.0,4.0,4/5N,1,0,0,0,0,0,0,1,0.010378447946121697,0.0034778615828096695,0.008770875886098763,0.0005906332514939547,0.0038194444444444448,0.009015720825775243,0.7644983256266109,0.2231850349140222,0.2373787436410834,0.013501987106925389,0.031698622974205844,0.4054487744266605,0,0,0,0,0,0,0,1,0.10524867789563785,0.2538814542057102,0.3612040133779264,0.7738359201773839,0.19813519813519812,0.3298969072164949,0.07525674470825215,0.20843822374383245,0.7915617762561675,G,Piney_Woods_RAC_G,0.0998850343827316,0.11366711772665763,554,89,231,0.0020999142070449333,0.0005719530337772336,9.188415163569276e-05,0.00023848583177353964,0.008400374595355902,0.19662921348314605,0.030303030303030304,0.005880117844654313,0.34751956526954697,0.001963930735516011,0.0,0.023241381670792007,0.0,0.0,0.0
155,Uvalde,26741,0.004940400801243184,0.005129326987113668,0.2779922779922779,0.565509432443525,0.38293345380014976,0.28370152507831325,0.20626898155409712,0.37705138567840024,0.8892507446132885,0.11074925538671065,Texas,190.0,1.0,0.003953936638165374,0.13566733203003004,0.03625730994152047,48463.0,8.0,8,0,1,0,0,0,1,0,0,0.006924968870456224,0.00032418942015799185,0.0057871760983619685,0.0006282716449715106,0.004340277777777778,0.0025481558262071343,0.9298039241851941,0.026029883715603448,0.2624390466163894,0.03002711506988683,0.05624290776854476,0.16466093549526767,0,0,0,0,1,0,0,0,0.13391210426028394,0.13257398807397436,0.5953177257525083,0.4611973392461197,0.17715617715617718,0.27835051546391754,0.23523098768285838,0.6909676769711006,0.3090323230288994,P,Southwest_Texas_RAC_P,0.3501413749270153,0.3177124136457517,1008,125,496,0.0016630502085686974,0.00034218301903189366,4.24334100982011e-05,0.00016837577126966195,0.007803086724724031,0.29213483146067415,0.2222222222222222,0.004616867204493516,0.6012347356346229,0.007105194270969672,3.739575932089301e-05,0.0052173174920673365,-3.317114264451614,0.19041352352582647,0.001314592524195479
